State,District,Mean,Median,Max
Tamil Nadu,Kallakurichi,43.65333333333333,42.55,49.97
Tamil Nadu,Kanchipuram,33.819375,34.22,42.17
Tamil Nadu,Kanniyakumari,33.327999999999996,31.92,56.78
Tamil Nadu,Karur,36.364000000000004,37.34,58.14
Tamil Nadu,Krishnagiri,35.43388888888889,35.974999999999994,67.75
Tamil Nadu,Madurai,35.322500000000005,35.04,43.09
Tamil Nadu,Mayiladuthurai,37.35333333333333,37.55,42.49
Tamil Nadu,Nagapattinam,34.987647058823526,34.95,42.2
Tamil Nadu,Namakkal,37.94850000000001,37.25,48.45
Tamil Nadu,Perambalur,41.82299999999999,39.0,65.71
Tamil Nadu,Pudukkottai,35.32999999999999,35.14,42.54
Tamil Nadu,Ramanathapuram,29.17,28.695,34.0
Tamil Nadu,Ranipet,38.166666666666664,37.5,43.0
Tamil Nadu,Salem,34.8995,34.010000000000005,50.64
Tamil Nadu,Sivaganga,35.49499999999999,35.54,42.87
Tamil Nadu,Tenkasi,37.39666666666667,37.55,42.47
Tamil Nadu,Thanjavur,35.404,34.980000000000004,49.28
Tamil Nadu,The Nilgiris,35.376,34.974999999999994,42.79
Tamil Nadu,Theni,38.20049999999999,37.28,60.2
Tamil Nadu,Thiruvallur,35.313,35.135000000000005,42.46
Tamil Nadu,Thiruvarur,35.32599999999999,35.125,42.55
Tamil Nadu,Tiruchirappalli,45.52699999999999,42.66,58.35
Tamil Nadu,Tirunelveli,35.342,35.175,42.72
Tamil Nadu,Tirupathur,37.473333333333336,37.56,42.53
Tamil Nadu,Tiruppur,35.29833333333333,33.905,49.16
Tamil Nadu,Tiruvannamalai,41.353500000000004,37.129999999999995,73.39
Tamil Nadu,Tuticorin,35.19315789473685,35.0,42.18
Tamil Nadu,Vellore,35.68249999999999,35.195,42.5
Tamil Nadu,Villupuram,30.928500000000003,31.265,43.21
Tamil Nadu,Virudhunagar,35.31947368421052,34.44,42.66
Telangana,Khammam,6.5,6.5,6.5
Telangana,Mahabubnagar,8.0,8.0,8.0
Telangana,Ranga Reddy,6.99,6.99,7.65
