State,District,Year,Wheat,,,,,,,,,,,,,,
,,,Rabi,,,Kharif,,,Winter,,,Whole Year,,,Summer,,
,,,Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare)
,3. Anand,2003 - 2004,"42,200.00","89,800.00",2.13,,,,,,,,,,,,
,,2004 - 2005,"48,600.00","91,600.00",1.88,,,,,,,,,,,,
,,2005 - 2006,"56,000.00","1,21,600.00",2.17,,,,,,,,,,,,
,,2006 - 2007,"56,800.00","89,400.00",1.57,,,,,,,,,,,,
,,2007 - 2008,"54,500.00","1,32,300.00",2.43,,,,,,,,,,,,
,,2008 - 2009,"53,700.00","1,22,000.00",2.27,,,,,,,,,,,,
,,2009 - 2010,"48,300.00","1,07,000.00",2.22,,,,,,,,,,,,
,,2010 - 2011,"58,800.00","1,56,100.00",2.65,,,,,,,,,,,,
,,2011 - 2012,"67,400.00","1,72,400.00",2.56,,,,,,,,,,,,
,,2012 - 2013,"63,400.00","1,78,900.00",2.82,,,,,,,,,,,,
,,2013 - 2014,"70,156.00","1,82,539.00",2.6,,,,,,,,,,,,
,,2014 - 2015,"65,105.00","1,84,970.00",2.84,,,,,,,,,,,,
,,2015 - 2016,"59,574.00","1,81,188.00",3.04,,,,,,,,,,,,
,,2016 - 2017,"57,847.00","1,84,431.00",3.19,,,,,,,,,,,,
,,2017 - 2018,"59,050.00","1,78,255.00",3.02,,,,,,,,,,,,
,,2018 - 2019,"57,805.00","1,77,451.00",3.07,,,,,,,,,,,,
,,2019 - 2020,"61,065.00","1,89,576.00",3.1,,,,,,,,,,,,
,,2020 - 2021,"58,313.00","1,74,559.00",2.99,,,,,,,,,,,,
,,2021 - 2022,"57,581.00","1,78,811.00",3.11,,,,,,,,,,,,
,,2022 - 2023,"54,983.00","1,68,691.00",3.07,,,,,,,,,,,,
,4. Aravalli,2014 - 2015,"66,200.00","1,47,679.00",2.23,,,,,,,,,,,,
,,2015 - 2016,"64,200.00","1,42,755.00",2.22,,,,,,,,,,,,
,,2016 - 2017,"64,450.00","1,53,547.00",2.38,,,,,,,,,,,,
,,2017 - 2018,"65,250.00","1,58,392.00",2.43,,,,,,,,,,,,
,,2018 - 2019,"50,889.00","1,41,077.00",2.77,,,,,,,,,,,,
,,2019 - 2020,"78,409.00","2,32,780.00",2.97,,,,,,,,,,,,
,,2020 - 2021,"70,794.00","1,81,727.00",2.57,,,,,,,,,,,,
,,2021 - 2022,"65,915.00","1,95,256.00",2.96,,,,,,,,,,,,
,,2022 - 2023,"79,517.00","2,29,195.00",2.88,,,,,,,,,,,,
,5. Banas kantha,2000 - 2001,"54,700.00","1,38,000.00",2.52,,,,,,,,,,,,
,,2001 - 2002,"71,900.00","1,94,200.00",2.7,,,,,,,,,,,,
,,2002 - 2003,"64,300.00","1,36,900.00",2.13,,,,,,,,,,,,
,,2003 - 2004,"48,600.00","1,32,000.00",2.72,,,,,,,,,,,,
,,2004 - 2005,"39,000.00","94,600.00",2.43,,,,,,,,,,,,
,,2005 - 2006,"46,300.00","1,23,100.00",2.66,,,,,,,,,,,,
,,2006 - 2007,"68,100.00","1,70,500.00",2.5,,,,,,,,,,,,
,,2007 - 2008,"83,000.00","2,37,000.00",2.86,,,,,,,,,,,,
,,2008 - 2009,"56,200.00","1,18,200.00",2.1,,,,,,,,,,,,
,,2009 - 2010,"65,000.00","1,78,900.00",2.75,,,,,,,,,,,,
,,2010 - 2011,"92,900.00","2,80,200.00",3.02,,,,,,,,,,,,
,,2011 - 2012,"89,000.00","2,42,100.00",2.72,,,,,,,,,,,,
,,2012 - 2013,"92,900.00","2,70,800.00",2.91,,,,,,,,,,,,
,,2013 - 2014,"93,158.00","2,90,342.00",3.12,,,,,,,,,,,,
,,2014 - 2015,"88,025.00","2,72,842.00",3.1,,,,,,,,,,,,
,,2015 - 2016,"81,480.00","2,40,790.00",2.96,,,,,,,,,,,,
,,2016 - 2017,"75,857.00","2,26,485.00",2.99,,,,,,,,,,,,
,,2017 - 2018,"73,975.00","2,24,222.00",3.03,,,,,,,,,,,,
,,2018 - 2019,"52,564.00","1,62,737.00",3.1,,,,,,,,,,,,
,,2019 - 2020,"70,997.00","2,22,639.00",3.14,,,,,,,,,,,,
,,2020 - 2021,"69,039.00","2,13,820.00",3.1,,,,,,,,,,,,
,,2021 - 2022,"65,675.00","2,03,880.00",3.1,,,,,,,,,,,,
,,2022 - 2023,"64,930.00","1,99,160.00",3.07,,,,,,,,,,,,
,6. Bharuch,2000 - 2001,"5,700.00","11,800.00",2.07,,,,,,,,,,,,
,,2001 - 2002,"9,000.00","16,500.00",1.83,,,,,,,,,,,,
,,2002 - 2003,"14,900.00","20,200.00",1.36,,,,,,,,,,,,
,,2003 - 2004,"18,800.00","22,100.00",1.18,,,,,,,,,,,,
,,2004 - 2005,"21,800.00","29,100.00",1.33,,,,,,,,,,,,
,,2005 - 2006,"17,200.00","25,100.00",1.46,,,,,,,,,,,,
,,2006 - 2007,"17,700.00","19,400.00",1.1,,,,,,,,,,,,
,,2007 - 2008,"18,600.00","35,900.00",1.93,,,,,,,,,,,,
,,2008 - 2009,"21,400.00","29,400.00",1.37,,,,,,,,,,,,
,,2009 - 2010,"18,400.00","28,700.00",1.56,,,,,,,,,,,,
,,2010 - 2011,"16,800.00","33,700.00",2.01,,,,,,,,,,,,
,,2011 - 2012,"22,000.00","45,800.00",2.08,,,,,,,,,,,,
,,2012 - 2013,"23,500.00","44,100.00",1.88,,,,,,,,,,,,
,,2013 - 2014,"21,300.00","35,739.00",1.68,,,,,,,,,,,,
,,2014 - 2015,"29,300.00","47,313.00",1.61,,,,,,,,,,,,
,,2015 - 2016,"22,825.00","40,400.00",1.77,,,,,,,,,,,,
,,2016 - 2017,"21,430.00","30,332.00",1.42,,,,,,,,,,,,
,,2017 - 2018,"18,560.00","35,336.00",1.9,,,,,,,,,,,,
,,2018 - 2019,"10,300.00","19,753.00",1.92,,,,,,,,,,,,
,,2019 - 2020,"20,650.00","41,133.00",1.99,,,,,,,,,,,,
,,2020 - 2021,"18,850.00","36,857.00",1.96,,,,,,,,,,,,
,,2021 - 2022,"18,425.00","37,377.00",2.03,,,,,,,,,,,,
,,2022 - 2023,"19,375.00","38,764.00",2,,,,,,,,,,,,
,7. Bhavnagar,2000 - 2001,"1,000.00","2,300.00",2.3,,,,,,,,,,,,
,,2001 - 2002,"6,400.00","12,700.00",1.98,,,,,,,,,,,,
,,2002 - 2003,"12,800.00","29,200.00",2.28,,,,,,,,,,,,
,,2003 - 2004,"13,500.00","34,300.00",2.54,,,,,,,,,,,,
,,2004 - 2005,"6,000.00","17,000.00",2.83,,,,,,,,,,,,
,,2005 - 2006,"31,700.00","91,000.00",2.87,,,,,,,,,,,,
,,2006 - 2007,"33,300.00","93,000.00",2.79,,,,,,,,,,,,
,,2007 - 2008,"49,500.00","1,60,000.00",3.23,,,,,,,,,,,,
,,2008 - 2009,"33,900.00","88,000.00",2.6,,,,,,,,,,,,
,,2009 - 2010,"5,400.00","13,500.00",2.5,,,,,,,,,,,,
,,2010 - 2011,"31,700.00","92,900.00",2.93,,,,,,,,,,,,
,,2011 - 2012,"9,700.00","28,700.00",2.96,,,,,,,,,,,,
,,2012 - 2013,"2,400.00","7,900.00",3.29,,,,,,,,,,,,
,,2013 - 2014,"27,437.00","95,981.00",3.5,,,,,,,,,,,,
,,2014 - 2015,"5,494.00","15,786.00",2.87,,,,,,,,,,,,
,,2015 - 2016,"7,155.00","22,613.00",3.16,,,,,,,,,,,,
,,2016 - 2017,"10,684.00","34,392.00",3.22,,,,,,,,,,,,
,,2017 - 2018,"13,878.00","44,961.00",3.24,,,,,,,,,,,,
,,2018 - 2019,"5,569.00","17,346.00",3.11,,,,,,,,,,,,
,,2019 - 2020,"19,898.00","65,832.00",3.31,,,,,,,,,,,,
,,2020 - 2021,"23,869.00","77,085.00",3.23,,,,,,,,,,,,
,,2021 - 2022,"28,274.00","91,732.00",3.24,,,,,,,,,,,,
,,2022 - 2023,"22,709.00","69,916.00",3.08,,,,,,,,,,,,
,8. Botad,2014 - 2015,"20,993.00","87,921.00",4.19,,,,,,,,,,,,
,,2015 - 2016,"18,058.00","63,920.00",3.54,,,,,,,,,,,,
,,2016 - 2017,"11,854.00","40,871.00",3.45,,,,,,,,,,,,
,,2017 - 2018,"15,934.00","52,581.00",3.3,,,,,,,,,,,,
,,2018 - 2019,"12,893.00","38,927.00",3.02,,,,,,,,,,,,
,,2019 - 2020,"18,492.00","57,402.00",3.1,,,,,,,,,,,,
,,2020 - 2021,"34,294.00","1,02,998.00",3,,,,,,,,,,,,
,,2021 - 2022,"8,633.00","30,972.00",3.59,,,,,,,,,,,,
,,2022 - 2023,"12,003.00","43,898.00",3.66,,,,,,,,,,,,
,9. Chhotaudepur,2014 - 2015,661,"2,102.00",3.18,,,,,,,,,,,,
,,2015 - 2016,655,"2,335.00",3.56,,,,,,,,,,,,
,,2016 - 2017,565,"1,867.00",3.3,,,,,,,,,,,,
,,2017 - 2018,494,"1,521.00",3.08,,,,,,,,,,,,
,,2018 - 2019,401,"1,392.00",3.47,,,,,,,,,,,,
,,2019 - 2020,"1,258.00","3,933.00",3.13,,,,,,,,,,,,
,,2020 - 2021,"1,801.00","5,890.00",3.27,,,,,,,,,,,,
,,2021 - 2022,980,"3,239.00",3.31,,,,,,,,,,,,
,,2022 - 2023,897,"2,947.00",3.29,,,,,,,,,,,,
,10. Dang,2000 - 2001,100,300,3,,,,,,,,,,,,
,,2001 - 2002,100,400,4,,,,,,,,,,,,
,,2002 - 2003,100,300,3,,,,,,,,,,,,
,,2004 - 2005,100,400,4,,,,,,,,,,,,
,,2005 - 2006,200,500,2.5,,,,,,,,,,,,
,,2006 - 2007,300,900,3,,,,,,,,,,,,
,,2007 - 2008,400,"1,400.00",3.5,,,,,,,,,,,,
,,2008 - 2009,700,"1,700.00",2.43,,,,,,,,,,,,
,,2009 - 2010,800,"2,200.00",2.75,,,,,,,,,,,,
,,2010 - 2011,"2,400.00","8,100.00",3.38,,,,,,,,,,,,
,,2011 - 2012,"4,400.00","13,900.00",3.16,,,,,,,,,,,,
,,2012 - 2013,"3,800.00","11,300.00",2.97,,,,,,,,,,,,
,,2013 - 2014,"2,637.00","8,686.00",3.29,,,,,,,,,,,,
,,2014 - 2015,"2,556.00","3,995.00",1.56,,,,,,,,,,,,
,,2015 - 2016,"2,507.00","3,713.00",1.48,,,,,,,,,,,,
,,2016 - 2017,"2,155.00","3,203.00",1.49,,,,,,,,,,,,
,,2017 - 2018,"2,262.00","1,808.00",0.8,,,,,,,,,,,,
,,2018 - 2019,175,270,1.54,,,,,,,,,,,,
,,2019 - 2020,255,281,1.1,,,,,,,,,,,,
,,2020 - 2021,310,"1,014.00",3.27,,,,,,,,,,,,
,,2021 - 2022,304,989,3.25,,,,,,,,,,,,
,,2022 - 2023,35,113,3.23,,,,,,,,,,,,
,11. Devbhumi dwarka,2014 - 2015,"2,368.00","9,736.00",4.11,,,,,,,,,,,,
,,2015 - 2016,320,854,2.67,,,,,,,,,,,,
,,2016 - 2017,527,"1,579.00",3,,,,,,,,,,,,
,,2017 - 2018,"3,056.00","10,745.00",3.52,,,,,,,,,,,,
,,2018 - 2019,114,386,3.39,,,,,,,,,,,,
,,2019 - 2020,"14,882.00","64,126.00",4.31,,,,,,,,,,,,
,,2020 - 2021,"12,843.00","55,783.00",4.34,,,,,,,,,,,,
,,2021 - 2022,"8,047.00","36,107.00",4.49,,,,,,,,,,,,
,,2022 - 2023,"8,030.00","32,326.00",4.03,,,,,,,,,,,,
,12. Dohad,2003 - 2004,"47,800.00","96,600.00",2.02,,,,,,,,,,,,
,,2004 - 2005,"55,600.00","1,10,300.00",1.98,,,,,,,,,,,,
,,2005 - 2006,"34,300.00","73,400.00",2.14,,,,,,,,,,,,
,,2006 - 2007,"56,800.00","1,15,700.00",2.04,,,,,,,,,,,,
,,2007 - 2008,"65,300.00","1,46,500.00",2.24,,,,,,,,,,,,
,,2008 - 2009,"24,900.00","41,100.00",1.65,,,,,,,,,,,,
,,2009 - 2010,"32,900.00","60,800.00",1.85,,,,,,,,,,,,
,,2010 - 2011,"33,300.00","65,800.00",1.98,,,,,,,,,,,,
,,2011 - 2012,"36,900.00","87,800.00",2.38,,,,,,,,,,,,
,,2012 - 2013,"48,700.00","1,51,300.00",3.11,,,,,,,,,,,,
,,2013 - 2014,"53,222.00","1,00,229.00",1.88,,,,,,,,,,,,
,,2014 - 2015,"54,061.00","1,02,671.00",1.9,,,,,,,,,,,,
,,2015 - 2016,"36,421.00","54,816.00",1.51,,,,,,,,,,,,
,,2016 - 2017,"51,810.00","89,783.00",1.73,,,,,,,,,,,,
,,2017 - 2018,"43,243.00","1,05,833.00",2.45,,,,,,,,,,,,
,,2018 - 2019,"40,213.00","97,513.00",2.42,,,,,,,,,,,,
,,2019 - 2020,"64,321.00","1,37,692.00",2.14,,,,,,,,,,,,
,,2020 - 2021,"52,936.00","1,25,890.00",2.38,,,,,,,,,,,,
,,2021 - 2022,"56,241.00","1,31,964.00",2.35,,,,,,,,,,,,
,,2022 - 2023,"58,456.00","1,57,663.00",2.7,,,,,,,,,,,,
,13. Gandhinagar,2000 - 2001,"7,000.00","22,700.00",3.24,,,,,,,,,,,,
,,2001 - 2002,"7,700.00","26,100.00",3.39,,,,,,,,,,,,
,,2002 - 2003,"6,500.00","17,200.00",2.65,,,,,,,,,,,,
,,2003 - 2004,"22,900.00","69,500.00",3.03,,,,,,,,,,,,
,,2004 - 2005,"26,500.00","78,900.00",2.98,,,,,,,,,,,,
,,2005 - 2006,"25,200.00","77,600.00",3.08,,,,,,,,,,,,
,,2006 - 2007,"27,500.00","80,900.00",2.94,,,,,,,,,,,,
,,2007 - 2008,"43,800.00","1,41,700.00",3.24,,,,,,,,,,,,
,,2008 - 2009,"32,800.00","83,200.00",2.54,,,,,,,,,,,,
,,2009 - 2010,"29,100.00","86,900.00",2.99,,,,,,,,,,,,
,,2010 - 2011,"35,900.00","1,17,200.00",3.26,,,,,,,,,,,,
,,2011 - 2012,"35,100.00","1,16,200.00",3.31,,,,,,,,,,,,
,,2012 - 2013,"30,300.00","98,400.00",3.25,,,,,,,,,,,,
,,2013 - 2014,"36,049.00","1,24,261.00",3.45,,,,,,,,,,,,
,,2014 - 2015,"30,924.00","1,08,095.00",3.5,,,,,,,,,,,,
,,2015 - 2016,"30,998.00","1,01,952.00",3.29,,,,,,,,,,,,
,,2016 - 2017,"27,613.00","92,015.00",3.33,,,,,,,,,,,,
,,2017 - 2018,"29,753.00","1,03,709.00",3.49,,,,,,,,,,,,
,,2018 - 2019,"25,861.00","90,328.00",3.49,,,,,,,,,,,,
,,2019 - 2020,"29,021.00","1,02,517.00",3.53,,,,,,,,,,,,
,,2020 - 2021,"28,843.00","1,01,051.00",3.5,,,,,,,,,,,,
,,2021 - 2022,"33,836.00","1,23,208.00",3.64,,,,,,,,,,,,
,,2022 - 2023,"32,364.00","1,18,629.00",3.67,,,,,,,,,,,,
,14. Gir somnath,2014 - 2015,"7,155.00","11,826.00",1.65,,,,,,,,,,,,
,,2015 - 2016,"7,715.00","18,530.00",2.4,,,,,,,,,,,,
,,2016 - 2017,"6,870.00","17,728.00",2.58,,,,,,,,,,,,
,,2017 - 2018,"7,673.00","23,263.00",3.03,,,,,,,,,,,,
,,2018 - 2019,"3,411.00","12,168.00",3.57,,,,,,,,,,,,
,,2019 - 2020,"13,245.00","51,432.00",3.88,,,,,,,,,,,,
,,2020 - 2021,"15,885.00","56,003.00",3.53,,,,,,,,,,,,
,,2021 - 2022,"39,079.00","1,71,701.00",4.39,,,,,,,,,,,,
,,2022 - 2023,"46,230.00","1,86,995.00",4.04,,,,,,,,,,,,
,15. Jamnagar,2000 - 2001,"1,600.00","3,700.00",2.31,,,,,,,,,,,,
,,2001 - 2002,"9,800.00","27,800.00",2.84,,,,,,,,,,,,
,,2002 - 2003,"3,000.00","7,200.00",2.4,,,,,,,,,,,,
,,2003 - 2004,"37,600.00","1,33,400.00",3.55,,,,,,,,,,,,
,,2004 - 2005,"14,800.00","47,300.00",3.2,,,,,,,,,,,,
,,2005 - 2006,"29,100.00","79,300.00",2.73,,,,,,,,,,,,
,,2006 - 2007,"49,900.00","1,46,500.00",2.94,,,,,,,,,,,,
,,2007 - 2008,"48,500.00","1,81,000.00",3.73,,,,,,,,,,,,
,,2008 - 2009,"35,600.00","1,17,100.00",3.29,,,,,,,,,,,,
,,2009 - 2010,"36,000.00","1,18,600.00",3.29,,,,,,,,,,,,
,,2010 - 2011,"60,400.00","2,19,900.00",3.64,,,,,,,,,,,,
,,2011 - 2012,"38,100.00","1,36,900.00",3.59,,,,,,,,,,,,
,,2012 - 2013,"4,800.00","11,700.00",2.44,,,,,,,,,,,,
,,2013 - 2014,"42,353.00","1,73,662.00",4.1,,,,,,,,,,,,
,,2014 - 2015,"1,637.00","4,876.00",2.98,,,,,,,,,,,,
,,2015 - 2016,802,"2,268.00",2.83,,,,,,,,,,,,
,,2016 - 2017,"3,524.00","9,968.00",2.83,,,,,,,,,,,,
,,2017 - 2018,"7,030.00","25,856.00",3.68,,,,,,,,,,,,
,,2018 - 2019,"1,713.00","5,970.00",3.49,,,,,,,,,,,,
,,2019 - 2020,"48,489.00","1,92,715.00",3.97,,,,,,,,,,,,
,,2020 - 2021,"53,392.00","2,01,968.00",3.78,,,,,,,,,,,,
,,2021 - 2022,"33,272.00","1,28,948.00",3.88,,,,,,,,,,,,
,,2022 - 2023,"32,615.00","1,38,550.00",4.25,,,,,,,,,,,,
,16. Junagadh,2000 - 2001,"5,800.00","13,700.00",2.36,,,,,,,,,,,,
,,2001 - 2002,"69,500.00","2,35,600.00",3.39,,,,,,,,,,,,
,,2002 - 2003,"14,700.00","45,200.00",3.07,,,,,,,,,,,,
,,2003 - 2004,"90,300.00","3,33,900.00",3.7,,,,,,,,,,,,
,,2004 - 2005,"95,000.00","3,40,000.00",3.58,,,,,,,,,,,,
,,2005 - 2006,"1,09,000.00","4,13,900.00",3.8,,,,,,,,,,,,
,,2006 - 2007,"1,42,300.00","5,21,400.00",3.66,,,,,,,,,,,,
,,2007 - 2008,"1,79,600.00","7,59,000.00",4.23,,,,,,,,,,,,
,,2008 - 2009,"1,88,100.00","5,51,600.00",2.93,,,,,,,,,,,,
,,2009 - 2010,"1,20,500.00","4,12,700.00",3.42,,,,,,,,,,,,
,,2010 - 2011,"2,10,000.00","9,05,900.00",4.31,,,,,,,,,,,,
,,2011 - 2012,"1,52,300.00","5,85,500.00",3.84,,,,,,,,,,,,
,,2012 - 2013,"39,700.00","1,22,600.00",3.09,,,,,,,,,,,,
,,2013 - 2014,"2,01,127.00","9,02,658.00",4.49,,,,,,,,,,,,
,,2014 - 2015,"74,660.00","3,10,518.00",4.16,,,,,,,,,,,,
,,2015 - 2016,"9,115.00","33,854.00",3.71,,,,,,,,,,,,
,,2016 - 2017,"49,865.00","1,77,212.00",3.55,,,,,,,,,,,,
,,2017 - 2018,"42,956.00","1,64,284.00",3.82,,,,,,,,,,,,
,,2018 - 2019,"23,645.00","1,07,742.00",4.56,,,,,,,,,,,,
,,2019 - 2020,"1,02,036.00","4,86,756.00",4.77,,,,,,,,,,,,
,,2020 - 2021,"92,486.00","4,05,839.00",4.39,,,,,,,,,,,,
,,2021 - 2022,"81,945.00","3,29,054.00",4.02,,,,,,,,,,,,
,,2022 - 2023,"93,310.00","3,73,044.00",4,,,,,,,,,,,,
,17. Kachchh,2000 - 2001,"11,100.00","27,200.00",2.45,,,,,,,,,,,,
,,2001 - 2002,"13,600.00","35,900.00",2.64,,,,,,,,,,,,
,,2002 - 2003,"16,200.00","39,600.00",2.44,,,,,,,,,,,,
,,2003 - 2004,"16,900.00","46,800.00",2.77,,,,,,,,,,,,
,,2004 - 2005,"11,600.00","29,200.00",2.52,,,,,,,,,,,,
,,2005 - 2006,"7,900.00","20,300.00",2.57,,,,,,,,,,,,
,,2006 - 2007,"25,500.00","66,300.00",2.6,,,,,,,,,,,,
,,2007 - 2008,"30,200.00","84,300.00",2.79,,,,,,,,,,,,
,,2008 - 2009,"20,100.00","55,200.00",2.75,,,,,,,,,,,,
,,2009 - 2010,"25,300.00","71,800.00",2.84,,,,,,,,,,,,
,,2010 - 2011,"34,800.00","97,000.00",2.79,,,,,,,,,,,,
,,2011 - 2012,"30,600.00","89,800.00",2.93,,,,,,,,,,,,
,,2012 - 2013,"29,900.00","91,600.00",3.06,,,,,,,,,,,,
,,2013 - 2014,"28,849.00","94,985.00",3.29,,,,,,,,,,,,
,,2014 - 2015,"18,463.00","55,581.00",3.01,,,,,,,,,,,,
,,2015 - 2016,"30,038.00","85,795.00",2.86,,,,,,,,,,,,
,,2016 - 2017,"21,292.00","60,120.00",2.82,,,,,,,,,,,,
,,2017 - 2018,"21,327.00","61,787.00",2.9,,,,,,,,,,,,
,,2018 - 2019,"22,674.00","60,142.00",2.65,,,,,,,,,,,,
,,2019 - 2020,"32,437.00","94,823.00",2.92,,,,,,,,,,,,
,,2020 - 2021,"35,749.00","1,03,979.00",2.91,,,,,,,,,,,,
,,2021 - 2022,"31,714.00","94,212.00",2.97,,,,,,,,,,,,
,,2022 - 2023,"31,808.00","86,195.00",2.71,,,,,,,,,,,,
,18. Kheda,2000 - 2001,"36,600.00","86,800.00",2.37,,,,,,,,,,,,
,,2001 - 2002,"50,100.00","1,20,900.00",2.41,,,,,,,,,,,,
,,2002 - 2003,"74,700.00","1,44,700.00",1.94,,,,,,,,,,,,
,,2003 - 2004,"57,300.00","1,53,200.00",2.67,,,,,,,,,,,,
,,2004 - 2005,"60,800.00","1,58,700.00",2.61,,,,,,,,,,,,
,,2005 - 2006,"58,200.00","1,45,500.00",2.5,,,,,,,,,,,,
,,2006 - 2007,"62,600.00","1,51,900.00",2.43,,,,,,,,,,,,
,,2007 - 2008,"78,400.00","2,41,200.00",3.08,,,,,,,,,,,,
,,2008 - 2009,"67,800.00","1,35,300.00",2,,,,,,,,,,,,
,,2009 - 2010,"65,500.00","1,60,500.00",2.45,,,,,,,,,,,,
,,2010 - 2011,"1,00,400.00","2,71,200.00",2.7,,,,,,,,,,,,
,,2011 - 2012,"76,000.00","2,20,600.00",2.9,,,,,,,,,,,,
,,2012 - 2013,"86,000.00","2,23,500.00",2.6,,,,,,,,,,,,
,,2013 - 2014,"85,697.00","2,31,879.00",2.71,,,,,,,,,,,,
,,2014 - 2015,"64,677.00","1,66,336.00",2.57,,,,,,,,,,,,
,,2015 - 2016,"50,021.00","1,32,190.00",2.64,,,,,,,,,,,,
,,2016 - 2017,"72,549.00","1,99,168.00",2.75,,,,,,,,,,,,
,,2017 - 2018,"80,109.00","2,27,268.00",2.84,,,,,,,,,,,,
,,2018 - 2019,"75,318.00","2,44,109.00",3.24,,,,,,,,,,,,
,,2019 - 2020,"74,931.00","2,50,938.00",3.35,,,,,,,,,,,,
,,2020 - 2021,"75,534.00","2,28,559.00",3.03,,,,,,,,,,,,
,,2021 - 2022,"76,960.00","2,28,347.00",2.97,,,,,,,,,,,,
,,2022 - 2023,"74,877.00","2,28,138.00",3.05,,,,,,,,,,,,
,19. Mahesana,2000 - 2001,"58,500.00","1,48,300.00",2.54,,,,,,,,,,,,
,,2001 - 2002,"70,000.00","1,98,200.00",2.83,,,,,,,,,,,,
,,2002 - 2003,"45,500.00","1,07,900.00",2.37,,,,,,,,,,,,
,,2003 - 2004,"36,100.00","98,300.00",2.72,,,,,,,,,,,,
,,2004 - 2005,"31,300.00","83,400.00",2.66,,,,,,,,,,,,
,,2005 - 2006,"42,900.00","1,25,700.00",2.93,,,,,,,,,,,,
,,2006 - 2007,"54,900.00","1,56,700.00",2.85,,,,,,,,,,,,
,,2007 - 2008,"64,700.00","2,03,700.00",3.15,,,,,,,,,,,,
,,2008 - 2009,"63,000.00","1,45,600.00",2.31,,,,,,,,,,,,
,,2009 - 2010,"73,200.00","2,13,200.00",2.91,,,,,,,,,,,,
,,2010 - 2011,"75,300.00","2,29,900.00",3.05,,,,,,,,,,,,
,,2011 - 2012,"73,100.00","2,30,400.00",3.15,,,,,,,,,,,,
,,2012 - 2013,"83,800.00","2,49,300.00",2.97,,,,,,,,,,,,
,,2013 - 2014,"90,160.00","2,80,141.00",3.11,,,,,,,,,,,,
,,2014 - 2015,"71,053.00","2,09,415.00",2.95,,,,,,,,,,,,
,,2015 - 2016,"67,645.00","2,00,378.00",2.96,,,,,,,,,,,,
,,2016 - 2017,"63,061.00","1,94,201.00",3.08,,,,,,,,,,,,
,,2017 - 2018,"72,767.00","2,42,093.00",3.33,,,,,,,,,,,,
,,2018 - 2019,"58,843.00","1,98,833.00",3.38,,,,,,,,,,,,
,,2019 - 2020,"68,629.00","2,37,913.00",3.47,,,,,,,,,,,,
,,2020 - 2021,"71,751.00","2,43,216.00",3.39,,,,,,,,,,,,
,,2021 - 2022,"68,127.00","2,24,328.00",3.29,,,,,,,,,,,,
,,2022 - 2023,"66,878.00","2,11,959.00",3.17,,,,,,,,,,,,
,20. Mahisagar,2014 - 2015,"26,186.00","70,192.00",2.68,,,,,,,,,,,,
,,2015 - 2016,"17,283.00","35,176.00",2.04,,,,,,,,,,,,
,,2016 - 2017,"18,046.00","41,402.00",2.29,,,,,,,,,,,,
,,2017 - 2018,"22,018.00","50,461.00",2.29,,,,,,,,,,,,
,,2018 - 2019,"16,622.00","45,298.00",2.73,,,,,,,,,,,,
,,2019 - 2020,"24,660.00","68,112.00",2.76,,,,,,,,,,,,
,,2020 - 2021,"22,545.00","56,865.00",2.52,,,,,,,,,,,,
,,2021 - 2022,"24,673.00","69,466.00",2.82,,,,,,,,,,,,
,,2022 - 2023,"27,418.00","82,690.00",3.02,,,,,,,,,,,,
,21. Morbi,2014 - 2015,"91,600.00","3,59,118.00",3.92,,,,,,,,,,,,
,,2015 - 2016,"9,685.00","37,568.00",3.88,,,,,,,,,,,,
,,2016 - 2017,"58,621.00","2,21,794.00",3.78,,,,,,,,,,,,
,,2017 - 2018,"48,827.00","1,84,957.00",3.79,,,,,,,,,,,,
,,2018 - 2019,"35,859.00","1,47,188.00",4.1,,,,,,,,,,,,
,,2019 - 2020,"53,350.00","2,22,862.00",4.18,,,,,,,,,,,,
,,2020 - 2021,"49,360.00","2,09,922.00",4.25,,,,,,,,,,,,
,,2021 - 2022,"43,655.00","1,56,294.00",3.58,,,,,,,,,,,,
,,2022 - 2023,"44,325.00","1,55,796.00",3.51,,,,,,,,,,,,
,22. Narmada,2003 - 2004,"1,600.00","4,600.00",2.88,,,,,,,,,,,,
,,2004 - 2005,"1,800.00","4,900.00",2.72,,,,,,,,,,,,
,,2005 - 2006,"1,900.00","4,100.00",2.16,,,,,,,,,,,,
,,2006 - 2007,"1,900.00","5,500.00",2.89,,,,,,,,,,,,
,,2007 - 2008,"2,100.00","6,700.00",3.19,,,,,,,,,,,,
,,2008 - 2009,"1,900.00","4,800.00",2.53,,,,,,,,,,,,
,,2009 - 2010,"2,200.00","6,000.00",2.73,,,,,,,,,,,,
,,2010 - 2011,"4,000.00","13,200.00",3.3,,,,,,,,,,,,
,,2011 - 2012,"4,300.00","13,700.00",3.19,,,,,,,,,,,,
,,2012 - 2013,"3,500.00","10,500.00",3,,,,,,,,,,,,
,,2013 - 2014,"3,594.00","11,643.00",3.24,,,,,,,,,,,,
,,2014 - 2015,"1,941.00","3,502.00",1.8,,,,,,,,,,,,
,,2015 - 2016,"1,502.00","2,630.00",1.75,,,,,,,,,,,,
