State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
Haryana,Nuh,,,,,,3.2,3.24,1.99,3.72,2.19,3.27,4.06,2.28,4.0,2.0,3.0,3.5,3.5,3.8,4.21,3.12,1.17,3.45
Haryana,Palwal,,,,,,,,,2.92,3.17,3.02,4.31,2.9,3.0,3.0,3.0,3.0,3.29,3.57,3.87,3.4,3.37,3.31
Haryana,Panchkula,,,,,,,,,,,,,,,,,,4.0,,,3.0,4.0,
Haryana,Panipat,,,,,,,,,,,,,,,,,,,,4.0,3.0,3.57,4.0
Haryana,Rewari,3.38,2.12,3.19,2.4,,3.9,3.34,2.39,3.32,4.16,3.05,4.29,3.88,4.0,2.5,3.5,4.7,4.5,4.5,5.04,4.13,5.0,4.24
Haryana,Rohtak,2.56,3.13,1.48,3.07,1.78,2.15,1.93,3.65,1.52,2.1,2.0,3.78,3.2,4.0,2.33,2.5,2.85,2.94,2.75,2.88,2.53,2.2,2.59
Haryana,Sirsa,2.01,2.89,2.62,2.63,3.08,2.38,2.82,3.62,3.91,3.25,3.61,3.71,3.96,4.17,4.2,3.6,3.7,3.77,4.0,3.93,3.3,3.67,3.86
Haryana,Sonipat,,,,,5.24,4.45,,,,,,,,,,,4.0,,,,2.0,3.13,3.0
Haryana,Yamunanagar,,,,,,,,,,,,,,,,,,,,,3.33,4.0,4.0
Himachal Pradesh,Bilaspur,0.84,1.39,1.3,1.16,1.44,1.16,1.4,1.19,0.91,0.82,1.3,1.93,1.83,0.97,1.89,1.92,0.97,1.95,1.95,1.65,1.34,1.68,1.58
Himachal Pradesh,Chamba,0.85,1.55,0.95,0.09,1.34,0.76,1.39,1.03,1.08,0.93,1.48,1.34,2.08,1.1,2.16,1.88,1.1,1.93,1.91,1.63,1.28,1.41,1.84
Himachal Pradesh,Hamirpur,0.83,1.39,1.3,1.16,1.44,1.16,1.41,1.18,0.91,0.69,1.08,1.74,1.51,0.82,1.55,1.53,0.81,1.66,1.76,1.76,1.34,1.67,1.58
Himachal Pradesh,Kangra,0.42,1.22,1.17,1.38,0.94,1.61,1.44,1.29,1.07,0.92,1.47,1.44,2.07,1.09,2.14,1.92,1.09,1.93,1.93,1.83,1.49,1.83,1.7
Himachal Pradesh,Kinnaur,1.36,1.34,1.59,2.48,2.06,1.08,1.61,2.61,1.48,1.31,2.09,1.7,2.94,1.55,3.05,1.84,1.55,1.88,1.88,1.88,1.75,1.48,0.6
Himachal Pradesh,Kullu,1.3,1.42,1.32,1.2,1.36,1.08,1.84,1.43,1.01,0.86,1.37,1.52,1.93,1.01,2.0,1.88,1.01,1.88,1.88,1.88,1.62,1.65,1.83
Himachal Pradesh,Lahul And Spiti,0.83,1.39,1.3,1.16,1.44,1.16,1.41,1.19,0.9,0.76,1.21,1.33,1.7,0.89,1.76,0.89,0.89,0.89,1.78,1.78,1.34,1.68,1.58
Himachal Pradesh,Mandi,0.95,1.86,2.1,1.18,1.82,1.63,1.49,1.34,0.91,0.77,1.23,1.59,1.74,0.91,1.8,1.79,0.91,1.8,1.61,1.78,1.46,1.93,1.34
Himachal Pradesh,Shimla,0.61,1.07,0.84,1.19,1.22,1.27,1.18,1.47,0.59,0.49,0.78,1.07,1.09,0.58,1.13,1.76,0.57,1.76,1.7,1.76,1.17,2.55,1.47
Himachal Pradesh,Sirmaur,0.54,1.19,1.59,0.85,1.56,0.96,0.94,0.94,0.7,0.59,0.94,1.31,1.33,0.7,1.38,1.44,0.7,1.44,1.71,1.71,1.38,1.9,2.49
Himachal Pradesh,Solan,0.46,1.14,0.83,0.72,1.14,0.6,1.27,0.86,0.6,0.49,0.2,1.76,1.1,0.58,1.14,1.47,0.58,1.47,1.47,1.57,0.62,0.91,1.34
Himachal Pradesh,Una,1.0,,,,,,,,,,,,,,,,,,,,,,
Jammu & Kashmir,Bandipora,,,,,,,,,,,,,0.9,0.9,,,,,,,,,
Jammu & Kashmir,Doda,0.32,0.32,0.32,0.32,0.32,0.26,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
Jammu & Kashmir,Ganderbal,,,,,,,,,,,0.41,0.41,0.41,,,0.35,0.35,0.35,,0.35,0.35,,
Jammu & Kashmir,Jammu,0.49,0.49,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,1.48,1.48,1.48,1.48,,1.48,1.48,1.48,1.48,1.29,0.59,1.48,1.48
Jammu & Kashmir,Kathua,0.89,0.88,0.88,0.88,0.88,,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,,0.88,0.88,0.88,0.88,0.86,0.88,0.88,0.88
Jammu & Kashmir,Kishtwar,,,,,,,,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.35,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
Jammu & Kashmir,Rajouri,,,0.1,3.0,0.3,,0.3,0.3,,,,,,,,0.6,0.35,0.93,0.35,,,,
Jammu & Kashmir,Ramban,,,,,,,,0.32,0.32,0.32,0.32,0.32,0.32,0.32,,0.32,,0.32,0.32,0.32,0.32,0.32,0.32
Jammu & Kashmir,Reasi,,,,,,,,0.92,0.92,0.81,0.9,0.92,0.88,0.92,,0.92,0.81,0.86,0.89,0.75,0.75,0.92,
Jammu & Kashmir,Samba,,,,,,,,0.32,0.5,0.44,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.5
Jammu & Kashmir,Srinagar,,,,0.25,,,,,,,,,,,,,,,,,,,
Jammu & Kashmir,Udhampur,0.92,0.92,0.92,0.92,0.92,,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,0.87,0.92,0.92,0.92,0.68,0.9,0.92,0.92
Jharkhand,Garhwa,,,,,0.61,,,,,,,,,,,,,,,,,,
Jharkhand,Godda,,,,1.19,,,,,,,,,,,,,,,,,,,
Jharkhand,Hazaribagh,,,,0.85,,,,,,,,,,,,,,,,,,,
Jharkhand,Palamu,,,,0.79,,,,,,,,,,,,,,,,,,,
Ladakh,Kargil,,,,0.81,,,,,0.87,0.87,0.87,,,,,,,,,,,,
Ladakh,Leh Ladakh,0.88,0.87,0.87,0.87,0.87,,0.87,0.87,0.87,0.88,0.91,0.91,0.9,0.9,,0.9,0.9,0.9,0.9,,,,
Madhya Pradesh,Agar Malwa,,,,,,,,,,,,,,1.63,1.0,,,,0.94,2.35,2.25,1.67,
Madhya Pradesh,Alirajpur,,,,,,,,,1.0,,1.0,1.2,1.0,1.24,1.0,2.5,3.0,1.6,,,,,
Madhya Pradesh,Anuppur,,,,0.61,0.55,0.69,,0.69,0.68,0.61,0.56,0.9,0.83,0.81,2.0,,2.0,0.8,0.62,1.15,0.79,0.88,0.82
Madhya Pradesh,Ashoknagar,,,,1.62,1.58,2.04,,2.02,2.14,2.03,2.82,3.2,2.22,2.57,1.0,,3.33,2.22,2.64,2.97,3.2,2.16,1.61
Madhya Pradesh,Balaghat,2.0,,2.0,,,,,,,,,,,,1.5,,,1.6,,2.0,,1.82,1.09
Madhya Pradesh,Barwani,,,,,,,,,,,,,,,,3.25,3.2,1.56,,3.21,,,
Madhya Pradesh,Betul,,1.0,,,,,,,,,,,,,,,,,,,,1.67,
Madhya Pradesh,Bhind,1.03,1.67,1.51,2.13,1.92,2.0,,1.35,2.01,1.82,2.12,2.7,1.51,3.83,1.0,2.67,3.12,3.95,3.55,2.87,1.64,2.69,2.06
Madhya Pradesh,Bhopal,1.0,1.5,,1.5,,,,,,,2.0,,,,,,,,1.0,2.5,1.0,1.0,
Madhya Pradesh,Burhanpur,,,,,,,,,,,,,,,,2.5,3.0,1.46,,,,,
Madhya Pradesh,Chhatarpur,1.14,1.31,1.43,1.36,1.23,1.18,,0.88,1.13,1.08,0.97,1.13,0.98,1.05,1.33,2.89,3.11,3.79,2.03,1.92,1.9,2.11,1.42
Madhya Pradesh,Chhindwara,,0.19,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,Damoh,0.87,1.22,1.13,1.42,1.31,1.37,,1.18,1.74,1.67,2.19,2.5,1.8,2.44,,,2.9,1.0,2.0,1.53,1.5,,
Madhya Pradesh,Datia,1.99,2.12,1.95,2.03,1.74,2.29,,1.46,1.8,2.22,2.24,2.98,2.54,3.62,2.0,5.0,3.08,2.4,3.16,3.38,1.63,2.48,1.85
