State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
Odisha,Cuttack,,1,1,,,,,,,,,,,,,,,,,,,,
Odisha,Deogarh,,0.38,,,,,,,,,,,,,,,,,,,,,
Odisha,Dhenkanal,0.67,,,,0.5,,,,,,,,,,,,,,,,,,
Odisha,Ganjam,,0.5,,,0.6,,,,,,,,,,,,,,,,,,
Odisha,Jagatsinghapur,,0.2,,,,,,,,,,,,,,,,,,,,,
Odisha,Jajapur,,0.33,,,,,,,,,,,,,,,,,,,,,
Odisha,Jharsuguda,,0.4,0.33,,,,,,,,,,,,,,,,,,,,
Odisha,Kalahandi,0.58,0.57,0.6,0.64,0.67,,,,,,,,,,,,,,,0.64,,,
Odisha,Kendujhar,0.67,0.71,0.75,0.67,0.69,,,,,,,,,,,,,,,,,,
Odisha,Khordha,,0.5,0.5,,,,,,,,,,,,,,,,,,,,
Odisha,Koraput,,0.25,0.19,0.2,0.67,,,,,,,,,,,,,,,0.67,,,
Odisha,Mayurbhanj,,0.5,1,,,,,,,,,,,,,,,,,,,,
Odisha,Nabarangpur,0.14,0.22,0.2,0.2,0.26,,,,,,,,,,,,,,,0.56,,,
Odisha,Nayagarh,,0.4,1,1,0.42,,,,,,,,,,,,,,,,,,
Odisha,Nuapada,,0.84,0.05,0.14,0.32,,,,,,,,,,,,,,,,,,
Odisha,Sambalpur,,0.4,,,,,,,,,,,,,,,,,,,,,
Odisha,Sonepur,,0.43,,,,,,,,,,,,,,,,,,,,,
Odisha,Sundargarh,,0.83,,0.33,0.33,,,,,,,,,,,,,,,,,,
Telangana,Adilabad,0.44,0.34,0.28,0.31,0.45,0.47,0.64,,,0.44,0.68,0.75,,0.71,0.76,0.67,,,0.63,1.13,1,0.97,0.89
Telangana,Bhadradri Kothagudem,,,,,,,,,,,,,,,,,,,,,,1,
Telangana,Jagitial,,,,,,,,,,,,,,,,,,,,,,,1
Telangana,Jangoan,,,,,,,,,,,,,,,,,,,,,,0.98,1
Telangana,Jogulamba Gadwal,,,,,,,,,,,,,,,,,,,,1,1,1,1
Telangana,Kamareddy,,,,,,,,,,,,,,,,,0.85,0.22,0.38,0.99,0.93,0.62,0.9
Telangana,Karimnagar,,0.31,0.5,0.31,,,,,,,,,,,,,,,,,,1,1
Telangana,Khammam,,,,,,0.44,,,,,,,,,,,,,,,,1,
Telangana,Kumuram Bheem Asifabad,,,,,,,,,,,,,,,,,,,,,1,1,0.88
Telangana,Mahabubabad,,,,,,,,,,,,,,,,,,,,,,1,
Telangana,Mahabubnagar,0.44,0.34,0.41,0.31,0.45,0.47,0.23,,0.22,0.62,0.68,0.74,,0.7,0.75,1.67,0.69,0.57,,1,1,1,1
Telangana,Mancherial,,,,,,,,,,,,,,,,,0.67,,0.5,,,1,1
Telangana,Medak,0.44,0.4,0.35,0.24,0.41,0.36,0.68,,0.44,0.42,0.68,0.73,,0.61,0.54,0.69,0.41,0.56,0.58,1.08,0.93,0.99,0.88
Telangana,Medchal Malkajgiri,,,,,,,,,,,,,,,,,,,,,,1,1
Telangana,Mulugu,,,,,,,,,,,,,,,,,,,,,,1,
Telangana,Nagarkurnool,,,,,,,,,,,,,,,,,,,,,0.94,0.99,0.88
Telangana,Nalgonda,0.44,0.34,,,0.42,,,,0.67,0.44,,0.67,,,,,,,,,,1,1
Telangana,Narayanpet,,,,,,,,,,,,,,,,,,,0.5,1.1,0.93,0.99,0.9
Telangana,Nirmal,,,,,,,,,,,,,,,,,0.66,0.57,1.13,1.1,0.92,1,0.91
Telangana,Nizamabad,0.44,0.12,0.28,0.31,0.51,0.47,0.56,,0.6,0.43,0.6,0.59,,0.7,0.97,0.23,0.85,0.84,2.21,2.18,0.72,0.99,0.9
Telangana,Peddapalli,,,,,,,,,,,,,,,,,,,,,,1,
Telangana,Rajanna Sircilla,,,,,,,,,,,,,,,,,,,,,,1,
