Crop: Linseed,,,,,,,,,,,,,,,,,,,,,,,,,
S.No.,State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
163,Bihar,Sheohar,0.82,0.71,0.76,0.78,0.84,0.86,0.85,0.84,0.84,0.85,0.81,0.88,0.87,0.85,0.86,0.87,0.87,0.85,0.87,0.86,0.86,0.86,0.86
164,Bihar,Sitamarhi,0.82,0.71,0.76,0.78,0.84,0.86,0.85,0.84,0.84,0.85,0.82,0.86,0.86,0.85,0.86,0.86,0.87,0.85,0.86,0.86,0.85,0.85,0.85
165,Bihar,Jehanabad,0.63,0.71,0.76,0.78,0.84,0.86,0.85,0.83,0.85,0.84,0.81,0.87,0.87,0.85,0.86,0.85,0.83,0.85,0.85,0.85,0.85,0.85,0.86
166,Bihar,Arwal,,,,0.78,0.84,0.86,,0.83,0.84,0.85,0.82,0.86,0.87,0.85,0.86,0.85,0.83,0.85,0.85,0.84,0.86,0.85,
167,Bihar,Purnia,0.69,0.31,0.76,0.78,0.74,0.86,0.85,0.79,0.85,0.85,0.82,0.87,0.87,0.85,,0.86,0.83,0.85,0.84,0.85,0.82,0.86,0.85
168,Bihar,Katihar,0.64,0.5,0.76,0.78,0.74,0.86,0.85,0.79,0.85,0.85,0.82,0.86,0.87,0.85,0.86,0.86,0.83,0.85,0.85,,0.85,0.85,0.85
169,Bihar,Bhagalpur,0.68,0.71,0.76,0.78,0.84,0.87,0.85,0.82,0.85,0.85,0.82,0.87,0.87,0.85,0.86,0.86,0.83,0.85,0.85,0.84,0.85,0.85,0.85
170,Bihar,Samastipur,0.46,0.47,0.6,0.78,0.84,0.86,0.85,0.83,0.85,0.84,0.81,0.87,0.87,0.85,0.86,0.86,0.86,0.85,0.85,0.85,0.85,0.85,0.85
171,Bihar,Kishanganj,0.64,0.56,0.76,0.78,0.74,0.86,0.85,0.74,0.85,0.85,0.82,0.87,0.87,0.85,0.86,0.86,0.83,0.85,0.85,0.84,0.85,0.85,0.85
172,Bihar,Araria,0.65,0.55,0.76,0.78,0.74,0.86,0.85,0.87,0.85,0.85,0.82,0.87,0.87,0.85,,,0.83,,,,,,
173,Bihar,Aurangabad,0.63,0.71,0.76,0.78,0.84,0.86,0.85,0.82,0.85,0.85,0.82,0.86,0.87,0.85,0.86,0.85,0.83,0.85,0.84,0.84,0.85,0.85,0.86
174,Bihar,Gaya,0.63,0.71,0.76,0.78,0.84,0.86,0.85,0.83,0.85,0.85,0.82,0.86,0.87,0.85,0.86,0.85,0.83,0.85,,,,,
175,Bihar,Supaul,0.72,0.74,0.74,0.78,0.84,0.86,0.85,0.82,0.85,0.85,0.82,0.86,0.87,0.85,0.86,0.86,0.83,0.85,0.85,0.84,0.85,0.84,0.79
176,Bihar,Nawada,0.63,0.71,0.76,0.78,0.84,0.86,0.85,0.83,0.85,0.85,0.82,0.86,0.87,0.85,0.86,0.85,0.83,0.85,0.85,0.84,0.84,0.84,0.86
177,Bihar,Banka,0.68,0.71,0.76,0.78,0.84,0.87,0.85,0.83,0.85,0.85,0.82,0.86,0.87,0.85,0.86,0.86,0.83,0.85,0.85,0.84,0.85,0.84,0.86
178,Bihar,Madhepura,0.74,0.74,0.74,0.78,0.84,0.87,0.85,0.82,0.85,0.84,0.82,0.87,0.87,0.85,0.86,0.86,0.84,0.85,0.85,0.84,0.85,0.84,0.79
179,Bihar,Madhubani,0.83,0.65,0.6,0.78,0.84,0.86,0.85,0.82,0.85,0.85,0.82,0.87,0.87,0.85,0.86,0.86,0.87,0.85,0.85,0.86,0.86,0.86,0.85
180,Uttar Pradesh,Allahabad,0.34,0.36,,0.51,0.51,0.45,0.35,0.36,0.3,0.34,0.58,0.44,0.6,0.35,0.58,0.21,0.38,0.87,0.74,0.41,0.43,0.46,0.72
181,Bihar,Saharsa,0.64,0.74,0.74,0.78,0.84,0.87,0.85,0.83,0.85,0.85,0.82,0.87,0.86,0.85,0.86,0.86,0.83,0.85,0.85,0.84,0.85,0.85,0.79
182,Uttar Pradesh,Fatehpur,0.35,0.35,0.46,0.51,0.51,0.45,0.35,0.36,0.31,0.34,0.58,0.44,0.6,0.35,0.58,0.21,0.38,0.86,0.74,0.41,0.43,0.45,0.72
183,Uttar Pradesh,Chandauli,,0.38,0.2,0.51,0.51,0.36,0.37,0.36,0.3,0.34,0.58,0.44,0.6,0.19,0.58,0.1,0.32,0.86,0.39,0.69,0.56,0.63,0.72
184,Uttar Pradesh,Jaunpur,0.42,0.39,0.22,0.5,0.5,0.33,,,0.25,0.25,0.5,,,0.19,,,,0.86,,,0.5,,
185,Uttar Pradesh,Sonbhadra,0.37,0.36,0.42,0.44,0.32,0.33,0.31,0.38,0.34,0.3,0.37,0.54,0.56,0.6,0.58,0.25,0.44,0.49,0.48,0.69,0.56,0.63,0.85
186,Assam,Sonitpur,0.44,0.44,0.44,0.44,0.45,0.45,0.48,0.47,0.48,0.48,0.84,0.53,0.58,0.66,0.68,0.61,0.65,0.46,0.62,0.7,0.65,0.64,0.64
187,Uttar Pradesh,Mahoba,0.31,0.5,0.34,0.53,0.59,0.45,0.34,0.15,0.56,0.53,0.46,0.43,0.39,0.31,0.58,0.12,0.69,0.53,0.84,0.7,0.52,0.6,0.58
188,Nagaland,Longleng,,,,,,,,,0.56,0.68,0.83,0.83,0.83,,0.83,0.83,0.83,0.83,0.8,0.8,0.8,,0.77
189,Madhya Pradesh,Shahdol,0.19,0.23,0.24,0.29,0.25,0.26,0.27,0.27,0.3,0.29,0.22,0.36,0.35,0.39,0.5,0.67,0.33,0.4,0.35,0.56,0.83,0.4,0.59
190,Nagaland,Peren,,,,,,,,,0.81,0.69,0.82,0.82,0.82,,0.82,0.82,0.82,0.82,0.82,0.82,0.81,0.81,0.75
191,Nagaland,Kiphire,,,,,,,,,0.59,0.68,0.8,0.8,0.8,,0.8,0.8,0.8,0.81,0.81,0.82,0.82,,0.77
192,Uttar Pradesh,Ghazipur,0.43,0.38,0.21,0.51,0.5,0.36,0.4,0.33,0.25,,,,,,,,,0.82,0.38,,,,
193,Nagaland,Chumoukedima,,,,,,,,,,,,,,,,,,,,,,,0.81
194,Assam,Dhubri,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.64,0.69,0.68,0.81,0.51,0.62,0.62,0.58,0.65,0.62,0.62,0.63
195,Assam,Nalbari,0.57,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.59,0.58,0.58,0.64,0.69,0.65,0.81,0.58,0.68,0.72,0.68,0.69,0.69,0.63,0.64
196,Jharkhand,Gumla,,,,,,,,,,,,,,,,,,0.79,0.78,0.81,0.8,0.41,0.8
197,Jharkhand,Chatra,,,,,,,,,,,,,,,,,,0.78,0.78,0.79,0.8,0.8,0.8
198,Assam,Kokrajhar,0.5,0.49,0.5,0.5,0.49,0.49,0.5,0.5,0.43,0.47,0.53,0.54,0.57,0.6,0.68,0.57,0.59,0.58,0.57,0.58,0.59,0.6,0.79
199,Madhya Pradesh,Agar malwa,,,,,,,,,,,,,,0.76,,,,0.79,0.43,0.58,0.67,0.76,0.71
200,Nagaland,Nuiland,,,,,,,,,,,,,,,,,,,,,,,0.79
201,Rajasthan,Sikar,,,,,,,,0.79,,,,,,,,,,,,0.75,,,
202,Nagaland,Shamator,,,,,,,,,,,,,,,,,,,,,,,0.78
203,Assam,Dhemaji,0.48,0.53,0.5,0.5,0.5,0.48,0.5,0.5,0.4,0.5,0.5,0.6,0.63,0.67,0.78,0.78,0.78,0.73,0.77,0.65,0.66,0.6,0.5
204,Assam,Biswanath,,,,,,,,,,,,,,,,,,,,,0.78,0.76,0.77
205,Karnataka,Raichur,0.37,0.34,0.35,0.08,0.21,0.33,0.31,0.4,0.33,0.51,0.47,0.55,0.39,0.44,0.77,,,,,0.4,0.5,0.5,0.33
206,Madhya Pradesh,Mandla,0.15,0.29,0.3,0.36,0.37,0.35,0.36,0.33,0.36,0.32,0.28,0.42,0.31,0.52,0.5,0.43,0.5,0.49,0.6,0.77,0.65,0.54,0.66
207,Nagaland,Noklak,,,,,,,,,,,,,,,,,,,,,,,0.77
208,Assam,Barpeta,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.61,0.66,0.6,0.77,0.68,0.59,0.63,0.62,0.62,0.62,0.65,0.65
209,Assam,Baksa,,,,,,0.58,0.58,0.58,0.61,0.59,0.59,0.64,0.64,0.44,0.75,0.76,0.65,0.76,0.76,0.74,0.75,0.74,0.75
210,Uttar Pradesh,Kanpur dehat,,,,0.5,0.46,0.43,0.36,0.24,0.46,0.46,0.47,0.42,0.47,0.43,0.5,0.19,0.57,0.59,0.6,0.75,0.6,0.67,0.71
211,Assam,South salmara mancachar,,,,,,,,,,,,,,,,,,,,,0.75,0.75,0.43
212,Uttar Pradesh,Barabanki,0.36,0.42,0.42,0.48,0.48,0.41,0.38,0.26,0.45,0.46,0.47,0.47,,0.38,0.67,0.22,0.67,,0.67,0.67,0.57,0.5,0.75
213,Uttar Pradesh,Lalitpur,0.22,0.46,0.58,0.51,0.51,0.42,0.34,0.28,0.57,0.54,0.56,0.45,,0.73,,,,0.5,,0.75,0.56,0.75,
214,Rajasthan,Dungarpur,0.5,0.75,,,,,,,,,,,,,,,,,,,,,
215,Uttar Pradesh,Sant kabeer nagar,0.44,0.42,0.29,0.48,0.46,0.4,0.31,0.33,0.43,0.4,,0.5,0.5,0.43,0.6,,,0.57,0.63,0.71,0.57,0.57,0.75
216,Uttar Pradesh,Ghaziabad,,,,,,,,,,,,,,0.4,,,,,,0.75,0.56,,
217,Uttar Pradesh,Pilibhit,0.38,0.5,0.5,,0.5,,,,,,,,,,,,0.5,0.5,,0.5,0.5,0.5,0.75
218,Assam,Udalguri,,,,,,0.4,0.41,0.41,0.46,0.42,0.43,0.46,0.5,0.56,0.58,0.43,0.61,0.65,0.66,0.75,0.73,0.72,0.65
219,Nagaland,Tseminyu,,,,,,,,,,,,,,,,,,,,,,,0.74
220,Tripura,Khowai,,,,,,,,,,,,,,,,,0.74,0.7,,,,,
221,Uttar Pradesh,Mirzapur,0.38,0.44,0.61,0.52,0.34,0.44,0.49,0.28,0.34,0.43,0.39,0.44,0.4,0.44,0.58,0.23,0.48,0.61,0.52,0.69,0.56,0.63,0.74
222,Uttar Pradesh,Faizabad,0.36,0.42,0.41,0.5,0.44,0.41,0.36,0.24,0.45,0.43,0.5,0.44,0.47,0.4,0.57,0.21,0.55,0.6,0.6,0.69,0.53,0.65,0.73
223,Uttar Pradesh,Balrampur,0.43,0.42,0.43,0.49,0.45,0.42,0.31,0.26,0.5,,0.46,0.43,0.44,0.42,0.56,0.2,,0.59,0.58,0.67,0.58,0.64,0.73
224,Assam,Chirang,,,,,,0.42,0.42,0.43,0.45,0.43,0.44,0.47,0.5,0.66,0.59,0.66,0.67,0.67,0.65,0.71,0.73,0.68,0.59
225,Uttar Pradesh,Basti,0.41,0.42,0.19,0.48,0.48,0.43,0.36,,0.44,0.44,0.48,0.46,0.5,0.39,0.58,,0.52,0.61,0.65,0.7,0.57,0.64,0.73
226,Uttar Pradesh,Jhansi,0.3,0.47,0.6,0.51,0.51,0.42,0.34,0.28,0.57,0.55,0.58,0.44,0.6,0.72,0.58,0.19,0.54,0.6,0.63,0.69,0.56,0.63,0.72
227,Uttar Pradesh,Jalaun,0.22,0.45,0.58,0.51,0.51,0.42,0.34,0.28,0.57,0.55,0.58,0.44,0.6,0.72,0.58,0.19,0.54,0.61,0.63,0.69,0.56,0.63,0.72
228,Uttar Pradesh,Gonda,0.43,0.42,0.44,0.49,0.46,0.42,0.35,0.25,0.43,0.5,0.45,0.45,0.45,0.4,0.59,0.17,0.54,0.59,0.64,0.68,0.57,0.62,0.72
229,West Bengal,Maldah,0.41,0.45,0.6,0.55,0.48,0.44,0.54,0.53,0.62,0.66,0.62,0.72,0.49,0.68,0.33,0.47,0.31,0.19,0.61,0.62,0.59,0.63,0.43
230,Uttar Pradesh,Unnao,0.36,0.42,0.43,0.49,0.46,0.41,0.35,0.25,0.45,0.44,0.46,0.44,0.46,0.4,0.6,0.15,0.55,0.59,0.63,0.67,0.55,0.64,0.72
231,Uttar Pradesh,Shravasti,0.42,0.42,0.43,0.5,0.46,0.41,0.35,0.21,0.45,0.44,0.44,0.33,0.44,0.4,,,,0.6,0.63,0.68,0.56,0.63,0.72
232,Uttar Pradesh,Rae bareli,0.36,0.42,0.43,0.49,0.46,0.41,0.35,0.25,0.45,0.44,0.46,0.45,0.44,0.41,0.57,0.2,0.56,0.6,0.63,0.7,0.56,0.63,0.72
233,Uttar Pradesh,Siddharth nagar,0.43,0.42,0.2,0.49,0.46,0.41,0.35,0.26,0.45,0.44,0.46,0.45,0.45,0.41,0.58,0.19,0.54,0.6,0.63,0.69,0.56,0.63,0.72
234,Uttar Pradesh,Kanpur nagar,0.36,0.42,0.43,0.5,0.46,0.41,0.35,0.26,0.45,0.44,,,,0.41,0.5,,0.54,0.6,0.63,0.69,0.56,0.63,0.71
235,Uttar Pradesh,Budaun,,,0.33,0.5,0.33,,0.38,,,,,,,0.43,,,0.57,0.59,0.6,0.71,0.56,0.57,0.5
236,Uttar Pradesh,Amethi,,,,,,,,,,,,0.46,0.45,0.41,0.58,0.15,0.54,0.61,0.63,0.68,0.57,0.63,0.71
237,Tripura,Unakoti,,,,,,,,,,,,,,,,,0.64,0.71,,,,,
238,Jharkhand,Dhanbad,,,,,,,,,,,,,,,,,,0.62,0.61,0.69,0.7,0.7,0.71
239,Uttar Pradesh,Bahraich,0.43,0.42,0.43,0.49,0.46,0.41,0.36,0.26,0.46,0.44,,0.47,0.45,0.42,0.58,0.33,0.55,0.61,0.63,0.69,0.56,0.63,0.71
240,Jharkhand,Ramgarh,,,,,,,,,,,,,,,,,,0.71,0.5,0.31,0.56,0.53,0.53
241,Maharashtra,Chandrapur,0.18,0.24,0.22,0.24,0.17,0.33,0.25,0.31,0.23,0.3,0.3,0.31,0.4,,0.32,0.2,0.22,0.25,0.23,0.4,0.25,0.5,0.71
242,Tripura,Dhalai,,,,,,,,,,,,,,,,,0.71,0.71,,,,,
243,Uttar Pradesh,Gorakhpur,0.36,0.42,0.43,0.5,0.47,0.42,0.35,0.25,,,0.47,0.45,0.48,0.39,0.58,,,0.6,0.63,0.71,0.56,0.63,0.71
244,Tripura,South tripura,,,,,,,,,,,,,,,,,0.7,,,,,,
245,Jharkhand,Deoghar,,,,,,,,,,,,,,,,,,0.65,0.7,0.7,0.7,0.7,0.7
246,Uttar Pradesh,Sultanpur,0.36,0.42,0.43,0.49,0.46,0.41,0.35,0.25,0.45,0.44,0.45,0.42,0.47,0.41,0.55,0.19,0.55,0.6,0.62,0.67,0.57,0.64,0.7
247,Jharkhand,Koderma,,,,,,,,,,,,,,,,,,0.7,0.7,0.7,0.7,0.7,0.7
248,Jharkhand,Dumka,,,,,,,,,,,,,,,,,,0.7,0.52,0.48,0.62,0.62,0.48
249,Assam,Lakhimpur,0.33,0.32,0.33,0.32,0.37,0.37,0.38,0.4,0.33,0.33,0.35,0.36,0.36,0.5,0.65,0.27,,0.6,0.7,0.7,0.62,0.53,
250,Jharkhand,Godda,,,,,,,,,,,,,,,,,,,,0.68,0.7,0.63,0.6
251,Tripura,North tripura,,,,,,,,,,,,,,,,,0.7,0.69,,,,,
252,Jharkhand,Hazaribagh,,,,,,,,,,,,,,,,,,0.7,0.45,0.3,0.56,0.5,0.5
253,Tripura,Gomati,,,,,,,,,,,,,,,,,0.7,0.69,,,,,
254,Uttar Pradesh,Etah,0.36,0.5,,,,,,0.5,,,,,,,,,,,,0.69,,,
255,Uttar Pradesh,Hamirpur,0.42,0.4,0.55,0.53,0.43,0.44,0.31,0.29,0.4,0.39,0.46,0.43,0.39,0.3,0.58,0.12,0.3,0.65,0.45,0.69,0.62,0.65,0.62
256,Uttar Pradesh,Bareilly,0.35,0.4,0.5,0.5,0.5,0.43,0.36,0.25,,,,,,,,,,0.64,0.64,0.69,,,
257,Uttar Pradesh,Kasganj,,,,,,,,,,,,,,,,,,,,0.69,,,
258,Maharashtra,Dharashiv,0.28,0.5,0.24,0.21,0.45,0.31,0.29,0.3,0.19,0.23,0.2,0.24,0.18,0.24,0.22,0.16,0.32,0.35,0.41,0.49,0.6,0.68,0.47
259,Maharashtra,Parbhani,0.3,0.45,0.21,0.21,0.47,0.27,0.29,0.29,0.2,0.21,0.21,0.25,0.2,0.25,,0.15,0.25,0.35,0.4,0.23,0.6,0.68,0.47
260,Maharashtra,Latur,0.3,0.5,0.24,0.23,0.5,0.25,0.25,0.33,0.2,0.25,0.22,0.22,0.27,0.3,,0.2,0.17,0.32,0.4,0.3,0.6,0.68,0.47
261,Uttar Pradesh,Amroha,,,,,,,,,,,,,,,,,,0.64,0.67,,,,
262,Uttar Pradesh,Kushi nagar,0.33,0.5,0.45,0.5,0.4,0.33,0.4,,0.5,,,0.33,0.33,0.42,,,,,,0.67,0.67,0.67,0.67
263,Karnataka,Bagalkot,0.3,0.42,0.44,0.07,0.2,0.21,0.18,0.5,0.4,0.27,0.25,0.36,0.14,0.15,0.26,0.13,0.05,0.32,0.15,0.67,0.62,0.33,0.4
264,Uttar Pradesh,Hardoi,0.36,0.43,0.41,0.44,0.5,0.5,0.38,0.29,0.44,0.44,0.43,0.47,0.46,0.39,,,,0.67,0.67,0.6,,,
265,Uttar Pradesh,Auraiya,0.36,0.5,0.5,0.47,0.5,0.4,0.33,,0.45,0.44,0.45,,0.5,,0.58,0.17,,0.67,,,,,
266,Madhya Pradesh,Alirajpur,,,,,,,,,,0.5,0.67,,,,,,,,,,,,
267,Madhya Pradesh,Balaghat,0.39,0.32,0.46,0.48,0.35,0.41,0.41,0.44,0.42,0.52,0.47,0.65,0.48,0.39,0.67,0.33,0.2,0.37,0.59,0.66,0.39,0.48,0.62
268,Assam,Kamrup metro,,,,,,0.51,0.5,0.5,0.54,0.51,0.52,0.58,0.56,0.57,0.66,0.57,0.5,0.5,0.5,0.5,0.67,0.58,0.5
269,Assam,Hailakandi,0.5,0.5,0.5,0.4,0.4,0.4,0.5,0.5,0.53,0.5,0.53,,0.6,0.6,0.6,0.5,0.6,0.5,0.6,0.6,0.5,0.5,0.67
270,Tripura,Sepahijala,,,,,,,,,,,,,,,,,0.67,,,,,,
271,Jharkhand,East singhbum,,,,,,,,,,,,,,,,,,0.65,0.65,0.65,0.65,0.66,0.65
272,West Bengal,Nadia,0.31,0.59,0.6,0.54,0.57,0.57,0.47,0.66,0.46,0.55,0.6,0.45,0.5,0.48,0.48,0.37,0.55,0.22,0.46,0.66,0.27,0.35,0.41
273,West Bengal,Purba bardhaman,0.18,0.44,,0.33,0.28,0.25,,0.16,0.13,0.22,0.33,0.17,0.5,,0.25,0.24,0.38,0.22,0.46,0.66,0.27,0.36,0.33
274,West Bengal,Alipurduar,,,,,,,,,,,,,,,,,0.4,0.22,0.47,0.66,0.27,0.36,0.41
275,West Bengal,Coochbehar,0.4,0.3,0.27,0.23,0.2,0.18,0.16,0.3,0.15,0.29,0.29,0.35,0.29,0.28,0.3,0.47,0.4,0.22,0.46,0.66,0.27,0.36,0.41
276,West Bengal,24 paraganas south,,0.33,,0.5,,0.5,,0.33,0.23,0.45,0.47,0.35,0.4,0.41,0.48,0.37,0.6,0.22,0.47,0.66,0.27,0.36,0.41
277,West Bengal,Birbhum,0.19,0.59,0.21,0.06,0.36,0.22,0.26,0.15,0.15,0.21,0.12,0.15,0.47,0.3,0.25,0.24,0.38,0.22,0.46,0.65,0.27,0.36,0.33
278,West Bengal,Jalpaiguri,0.53,0.34,0.4,0.32,,0.26,0.22,0.24,0.26,0.28,0.3,0.31,0.29,0.28,0.29,0.34,0.4,0.22,0.47,0.65,0.27,0.36,0.41
279,West Bengal,Darjeeling,0.4,0.27,0.22,0.21,0.24,0.2,0.17,0.22,0.17,0.16,0.18,0.34,0.33,0.35,0.33,0.47,0.4,0.22,0.46,0.65,0.27,0.36,0.4
280,Jharkhand,Garhwa,,,,,,,,,,,,,,,,,,0.53,0.41,0.41,0.46,0.65,0.47
281,Assam,Majuli,,,,,,,,,,,,,,,,,,,,,0.53,0.65,0.55
282,Madhya Pradesh,Dindori,0.17,0.28,0.18,0.31,0.35,0.28,0.3,0.28,0.31,0.32,0.23,0.34,0.35,0.3,0.25,0.5,0.5,0.48,0.38,0.6,0.65,0.48,
283,Madhya Pradesh,Seoni,0.26,0.38,0.31,0.42,0.4,0.38,0.37,0.34,0.38,0.4,0.33,0.48,0.42,0.4,0.33,0.29,0.29,0.49,0.41,0.6,0.46,0.05,0.65
284,Odisha,Kalahandi,0.45,0.46,0.47,0.65,0.48,,,,,,,,,,,,,,,0.54,,,
285,Jharkhand,Jamtara,,,,,,,,,,,,,,,,,,,,0.5,0.6,0.65,
286,West Bengal,Dinajpur uttar,0.3,0.29,0.41,0.22,0.3,0.22,0.23,0.21,0.29,0.26,0.34,0.54,0.64,0.51,0.49,0.47,0.32,0.19,0.46,0.39,0.27,0.39,0.41
287,West Bengal,24 paraganas north,,0.4,,,0.23,0.4,0.29,0.3,0.23,0.5,,0.34,,,0.45,,0.5,0.22,0.48,0.64,0.26,0.35,0.4
288,Madhya Pradesh,Anuppur,,,,0.29,0.29,0.26,0.26,0.24,0.24,0.26,0.18,0.32,0.46,0.39,0.33,0.5,0.2,0.36,0.43,0.54,0.61,0.48,0.64
289,Uttar Pradesh,Saharanpur,0.5,,,,,,,,,,,,,,,,,,0.64,,,,
290,Assam,Kamrup,0.44,0.43,0.45,0.45,0.47,0.48,0.47,0.49,0.48,0.48,0.51,0.53,0.54,0.57,0.64,0.53,0.52,0.51,0.52,0.54,0.54,0.54,0.31
291,Uttar Pradesh,Baghpat,,,0.46,,,,,,,,,,,,,,,0.6,0.63,,,,
292,Uttar Pradesh,Farrukhabad,,,,,,,,,,,,,,,,,,,0.63,,,,
293,Assam,Marigaon,0.48,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.51,0.48,0.49,0.52,0.53,0.55,0.63,0.48,0.48,0.48,0.48,0.41,0.41,0.41,0.24
294,Assam,Cachar,0.42,0.42,0.44,0.43,0.47,0.45,0.43,0.43,0.47,0.45,0.44,0.56,0.54,0.5,0.63,0.4,0.43,0.38,0.43,0.54,0.55,0.56,0.41
295,Assam,Bongaigaon,0.52,0.51,0.55,0.51,0.49,0.42,0.42,0.43,0.43,0.43,0.45,0.46,0.48,0.52,0.53,0.59,0.63,0.36,0.36,0.36,0.5,0.5,0.6
296,Uttar Pradesh,Shahjahanpur,0.37,0.42,0.44,0.49,0.46,0.41,0.35,0.25,0.45,,0.4,,0.5,,,,,0.63,,,,,
297,Uttar Pradesh,Bulandshahr,,,,,,,,,,,,,,,,,,0.6,0.63,0.5,0.5,,
298,Jharkhand,Giridih,,,,,,,,,,,,,,,,,,0.48,0.48,0.49,0.63,0.62,0.62
299,Uttar Pradesh,Hathras,,,,,,,,,,,,,,,,,,0.63,,,,,
300,Meghalaya,South west garo hills,,,,,,,,,,,,,,0.54,0.54,0.62,0.62,0.62,0.62,0.62,0.62,,0.62
301,Jharkhand,Simdega,,,,,,,,,,,,,,,,,,0.62,0.62,0.6,0.6,0.6,0.6
302,Karnataka,Gadag,0.37,0.23,0.31,0.08,0.24,0.41,0.31,0.56,0.57,0.61,0.27,0.33,0.2,0.42,0.31,0.09,0.02,0.42,0.2,0.5,,0.33,0.5
303,Jharkhand,Ranchi,,,,,,,,,,,,,,,,,,0.5,0.6,0.6,0.6,0.6,0.6
304,Uttar Pradesh,Bijnor,0.5,,0.5,,,,,,,,,,,,,,,,0.6,0.5,,,
305,Maharashtra,Jalna,0.25,0.24,0.22,0.23,0.22,0.3,0.29,0.31,0.17,0.17,0.42,,,,,,0.3,,,0.5,0.6,,
306,Maharashtra,Yavatmal,0.14,0.17,0.25,0.33,,0.5,,,,,,,,,,,,,,,0.6,0.32,
307,Uttar Pradesh,Ambedkar nagar,0.1,0.1,0.5,,,,,,,,,,,0.5,,,,,0.6,0.5,0.6,,
308,Maharashtra,Sangli,,,,,,,,,,,,,,,,,0.6,,,0.5,0.6,,
309,Jharkhand,Bokaro,,,,,,,,,,,,,,,,,,0.55,,0.6,0.6,,0.58
310,Uttar Pradesh,Etawah,,,0.33,,,,,,,,,,,,0.6,0.2,,,,,,,
311,Meghalaya,West garo hills,0.44,,,,0.47,0.47,0.48,0.48,0.48,0.47,0.48,0.48,0.52,0.54,0.56,0.58,0.58,0.59,0.59,0.6,0.6,,0.6
312,Assam,Karimganj,0.4,0.41,0.39,0.4,0.4,0.42,0.4,0.41,0.43,0.43,0.43,0.48,0.52,0.56,0.59,0.56,0.56,0.11,0.5,0.5,0.57,0.57,0.46
313,Assam,Golaghat,0.57,0.58,0.58,0.55,0.56,0.5,0.57,0.57,0.5,,,,,,,,,,,,,,0.59
314,Chhattisgarh,Raipur,0.2,0.26,0.31,0.29,0.23,0.23,0.24,0.29,0.28,0.31,0.2,0.37,0.46,0.42,0.46,0.41,,0.25,0.26,0.27,0.59,0.57,0.51
315,Uttar Pradesh,Meerut,,,,,,,,,,,,,,,0.59,,,,,,,,
316,Karnataka,Koppal,0.37,0.42,0.31,0.08,0.18,0.35,0.11,0.32,0.35,0.29,0.29,0.13,0.28,0.35,0.58,0.15,0.04,0.37,0.27,0.5,0.5,,0.33
317,Jharkhand,West singhbhum,,,,,,,,,,,,,,,,,,0.57,0.49,0.51,0.52,0.51,0.52
318,Assam,Karbi anglong,0.43,0.43,0.43,0.43,0.42,0.42,0.42,0.42,0.43,0.43,0.42,0.48,0.48,0.41,0.57,0.41,0.42,0.42,0.45,0.44,0.44,0.45,0.44
319,Karnataka,Belgaum,0.3,0.23,0.19,0.2,0.18,0.42,0.42,0.33,0.43,0.25,0.36,0.52,0.19,0.56,0.25,0.13,0.19,0.46,0.34,0.45,0.38,0.33,
320,Odisha,Cuttack,0.5,0.55,0.56,0.4,0.41,,,,,,,,,,,,,,,0.5,,,
321,Odisha,Ganjam,0.45,0.44,0.55,0.36,0.5,,,,,,,,,,,,,,,,,,
322,Maharashtra,Bhandara,0.23,0.18,0.16,0.28,0.13,0.3,0.26,0.3,0.3,0.3,0.35,0.21,0.38,0.25,0.23,0.35,0.16,0.28,0.54,0.31,0.28,0.41,0.37
323,West Bengal,Murshidabad,0.42,0.3,0.27,0.54,0.38,0.39,0.25,0.18,0.07,0.32,0.29,0.42,0.3,0.35,0.42,0.37,0.2,0.18,0.45,0.39,0.22,0.51,0.3
324,Jharkhand,Latehar,,,,,,,,,,,,,,,,,,0.53,0.53,0.53,0.53,0.53,0.53
325,Jharkhand,Lohardaga,,,,,,,,,,,,,,,,,,0.33,0.53,0.53,0.43,0.45,0.53
326,Chhattisgarh,Kanker,0.24,0.38,0.19,0.47,0.4,0.35,0.36,0.41,0.29,0.39,0.34,0.48,0.53,0.52,0.51,0.37,,0.25,0.3,0.43,0.35,0.31,0.3
327,Chhattisgarh,Bastar,0.25,0.31,0.34,0.36,0.31,0.28,0.3,0.37,0.27,0.34,0.29,0.42,0.52,0.43,0.42,0.45,,0.29,0.28,0.38,0.23,0.25,0.25
328,Madhya Pradesh,Khandwa,0.23,0.32,0.34,0.33,0.29,0.35,0.47,0.38,0.4,0.5,0.3,0.43,0.4,0.52,,,,,0.5,0.43,0.5,,
329,Chhattisgarh,Kondagaon,,,,,,,,,,,,0.42,0.46,0.42,0.44,0.52,,0.3,0.35,0.48,0.38,0.33,0.32
