Crop: Safflower,,,,,,,,,,,,,,,,,,,,,,,,,
S.No.,State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
221,Odisha,Deogarh,,0.38,,,,,,,,,,,,,,,,,,,,,
222,Odisha,Jajapur,,0.33,,,,,,,,,,,,,,,,,,,,,
223,Chhattisgarh,Mahasamund,,,0.33,,,,,,,,,,,,,,,,0.33,,,,
224,Chhattisgarh,Raigarh,,0.21,0.18,0.18,0.18,0.17,0.19,0.18,0.2,0.2,0.23,0.23,0.19,0.23,0.25,0.29,0.22,0.25,0.14,,0.33,,
225,Chhattisgarh,Kanker,,,0.33,0.2,,,,,,,,,,,,,,,,,,,
226,Madhya Pradesh,Sehore,,,,,,,,,,,,,,,,,0.33,,,,,,
227,Madhya Pradesh,Tikamgarh,0.1,,,,,,,,,,,,,,,,0.33,,,,,,
228,Andhra Pradesh,West godavari,,,0.33,,,,,,,,,,,,,,,,,,,,
229,Madhya Pradesh,Shivpuri,0.33,0.01,,0.25,0.17,,,,,0.23,,,,,,,0.25,,,,,,
230,Chhattisgarh,Baloda bazar,,,,,,,,,,,,0.25,0.27,0.24,0.3,0.23,0.32,0.18,0.25,0.33,0.25,0.06,
231,Madhya Pradesh,Rajgarh,0.33,,,,,,,,,,,,,,,,,,,,,,
232,Madhya Pradesh,Datia,,,,,,,,,,,,,,,,,0.33,,,,,,
233,Chhattisgarh,Korba,,,,,,,,,,,,,,,,,,,0.33,,0.33,,
234,Chhattisgarh,Gaurella-pendra-marwahi,,,,,,,,,,,,,,,,,,,,0.33,,,
235,Andhra Pradesh,Guntur,,,,0.33,,,,,,,,,,,,,,,,,,,
236,Chhattisgarh,Balod,,,,,,,,,,,,0.27,0.22,,0.29,0.2,0.32,0.11,,,0.17,0.25,0.27
237,Madhya Pradesh,Bhopal,0.14,0.17,0.14,0.14,0.17,,,,,,,,,,,,0.3,,,,,,
238,Chhattisgarh,Durg,0.19,0.24,0.23,0.24,0.21,0.25,0.23,0.25,0.25,0.2,0.23,0.24,0.28,0.25,0.27,0.23,0.3,0.2,0.17,0.11,0.29,0.23,0.23
239,Jharkhand,Chatra,,,,,,,,,,,,,,,,,,,,,,0.3,
240,Madhya Pradesh,Sheopur,,,,,,,,,,,,,,,,,0.3,,,,,,
241,Madhya Pradesh,Vidisha,0.1,0.01,0.01,,,,,,,,,,,,,,0.25,,,,,,
242,Maharashtra,Dhule,,,,,,,,,,,,,,,,0.2,,,,,,,
243,Odisha,Jagatsinghapur,,0.2,,,,,,,,,,,,,,,,,,,,,
244,Madhya Pradesh,Gwalior,,,,,,,,,,,,,,,,,0.2,,,,,,
245,Andhra Pradesh,Visakhapatanam,,,,,,,,,,,,,,,,,,,0.14,,,,
246,Chhattisgarh,Surguja,,,,,,0.14,,,,,,,,,,,,,,,,,
247,Madhya Pradesh,Satna,,,,,,,,,,,,,,,,,0.12,,,,,,
248,Maharashtra,Ratnagiri,,,,,,,,,,,,,,,,0.1,,,,,,,
