State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
Karnataka,Kalaburagi,0.27,0.43,0.23,0.24,0.25,0.43,0.31,0.5,0.41,0.49,0.58,0.54,0.41,0.5,0.47,0.46,0.3,0.69,0.41,0.75,0.66,0.62,0.63
Karnataka,Kodagu,,,,0.23,0.52,0.4,0.3,0.53,0.37,0.47,0.61,,,,,,,,0.4,1,,1,
Karnataka,Kolar,0.39,0.43,0.22,0.28,0.29,0.47,0.31,0.38,0.24,0.3,0.59,0.69,0.49,0.83,0.65,0.76,0.13,0.69,0.35,0.67,0.7,0.55,0.8
Karnataka,Koppal,0.61,0.17,0.18,0.33,0.28,0.37,0.12,0.31,0.24,0.19,0.44,0.12,0.24,0.29,0.47,0.26,0.28,0.52,0.4,0.42,0.52,0.42,0.43
Karnataka,Mandya,0.65,0.53,0.28,0.24,0.49,0.43,0.15,0.53,0.36,0.47,0.59,0.5,0.33,0.43,0.46,0.47,0.07,0.68,0.42,0.72,0.71,0.8,0.7
Karnataka,Mysuru,0.72,0.67,0.3,0.19,0.29,0.4,0.33,0.38,0.33,0.69,0.61,0.55,0.36,0.45,0.44,0.44,0.01,0.61,0.55,0.61,0.58,0.56,0.49
Karnataka,Raichur,0.37,0.33,0.25,0.1,0.21,0.35,0.32,0.44,0.34,0.28,0.36,0.24,0.23,0.48,0.42,0.18,0.48,0.49,0.42,0.88,0.5,0.62,0.61
Karnataka,Ramanagara,,,,,,,,0.67,0.49,0.47,0.85,0.79,0.57,0.77,0.63,0.77,0.12,0.52,0.52,0.93,0.82,0.79,0.97
Karnataka,Shivamogga,0.46,0.37,0.47,0.34,0.49,0.49,0.34,0.5,0.42,0.49,0.59,0.52,0.4,0.51,0.49,0.48,0.1,0.65,0.48,0.67,0.65,0.61,0.6
Karnataka,Tumakuru,0.43,0.32,0.34,0.35,0.46,0.57,0.35,0.6,0.5,0.46,0.59,0.55,0.4,0.46,0.44,0.47,0.24,0.57,0.42,0.72,0.49,0.5,0.51
Karnataka,Udupi,0.88,0.59,1.04,0.75,0.52,0.75,0.88,1.07,1.24,1.01,0.89,1.22,1.09,1.36,1.34,1.58,0.06,0.63,0.52,0.68,0.67,0.59,0.6
Karnataka,Uttara Kannada,0.84,0.57,0.32,0.28,0.35,0.42,0.3,0.48,0.37,0.47,0.61,0.5,0.38,0.51,0.49,0.13,0.57,0.59,0.61,0.65,0.78,0.45,0.56
Karnataka,Vijayanagar,,,,,,,,,,,,,,,,,,,,,,,0.62
Karnataka,Vijayapura,0.42,0.34,0.37,0.15,0.52,0.42,0.31,0.36,0.3,0.18,0.27,0.21,0.18,0.27,0.19,0.07,0.34,0.54,0.32,0.48,0.52,0.66,0.54
Karnataka,Yadgir,,,,,,,,,,,0.46,0.46,0.43,0.49,0.53,0.45,0.33,0.61,0.49,0.76,0.65,0.55,0.62
Ladakh,Leh Ladakh,,,,,,,,,,,0.48,,,,,,,,1.3,,,,
Madhya Pradesh,Alirajpur,,,,,,,,,0.43,0.4,0.43,0.31,0.5,0.63,,0.33,0.67,0.45,0.45,,,,
Madhya Pradesh,Anuppur,,,,0.22,0.27,0.29,0.29,0.27,0.25,0.29,0.17,0.2,0.32,0.36,,,,0.38,0.25,,,,
Madhya Pradesh,Balaghat,,,,0.3,0.28,0.28,0.3,0.36,0.35,0.36,0.41,0.3,0.49,0.49,1,,,0.44,0.51,,,,
