Crop: Other Cereals,,,,,,,,,,,,,,,,,,,,,,,,,
S.No.,State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
170,Maharashtra,Kolhapur,,,,,0.76,,,,,,,,,,,,0.46,0.33,0.5,0.47,0.48,0.46,0.44
171,Madhya Pradesh,Indore,,,,,,,,,,,,,,,,,0.75,,,,,,
172,Jammu and Kashmir,Kargil,,,,,,,0.51,,,0.56,,0.58,0.58,,,0.58,0.74,,,0.4,,,
173,Jammu and Kashmir,Reasi,,,,,,,,,,0.2,,0.73,,,,,0.5,,,,,,
174,Jammu and Kashmir,Udhampur,,,,,,0.17,0.25,0.17,,0.25,,0.71,0.72,,0.4,,0.25,0.5,0.25,,,,
175,Rajasthan,Sirohi,,,,,,,,,,,,,,,,,,,,,,,0.71
176,Madhya Pradesh,Satna,,,,,,,,,,,,,,,,,0.7,,,,,,
177,Jammu and Kashmir,Kathua,,,,,,,0.45,,,0.4,,,,,0.5,0.5,0.48,,0.7,,0.31,0.18,0.18
178,Madhya Pradesh,Dewas,,,,,,,,,,,,,,,,,0.7,,,,,,
179,Jammu and Kashmir,Rajauri,,,,,,,,,,,,0.67,,,0.67,,,,,,,0.3,0.3
180,Madhya Pradesh,Sidhi,,,,,,,,,,,,,,,,0.67,0.67,0.62,,,,,
181,Madhya Pradesh,Shahdol,,,,,,,,,,,,,,,,0.67,0.5,,,,,,
182,Karnataka,Haveri,,,,,,,,,,,,,,,,,,,,,0.39,0.67,
183,Gujarat,Gir somnath,,,,,,,,,,,,,,,0.57,,,,0.67,,,,
184,Madhya Pradesh,Hoshangabad,,,,,,,,,,,,,,,,0.64,,,,,,,
185,Maharashtra,Sangli,,,,,0.5,,,,,,,,,,,,0.63,0.54,0.1,0.1,0.3,0.18,0.2
186,Maharashtra,Yavatmal,,,,,,,,,,,,,,,,,,,,,0.19,0.61,0.34
187,Maharashtra,Amravati,,,,,0.39,,,,,,,,,,,,0.4,0.33,,,0.38,0.61,0.4
188,Maharashtra,Palghar,,,,,,,,,,,,,,,,,0.6,0.57,0.6,0.54,0.54,0.54,0.56
189,Gujarat,Devbhumi dwarka,,,,,,,,,,,,,,,,,,0.6,,,,,
190,Jammu and Kashmir,Badgam,,,,,,,,,,,,0.6,,,,,,,,,,,
191,Madhya Pradesh,Rajgarh,,,,,,,,,,,,,,,,,0.6,,,,,,
192,Maharashtra,Gadchiroli,,,,,0.6,,,,,,,,,,,,,0.3,0.29,,0.2,,0.4
193,Madhya Pradesh,Neemuch,,,,,,,,,,,,,,,,,0.59,,,,,,
194,Karnataka,Davangere,,,,,,,,,,,,,,,,,,,,,0.21,0.57,
195,Karnataka,Chamarajanagar,,,,,,,,,,,,,,,,,,,,,0.57,0.45,
196,Jammu and Kashmir,Kishtwar,,,,,,,,,,0.35,0.56,0.53,0.5,,,0.5,0.5,,,,,,
197,Maharashtra,Parbhani,,,,,0.56,,,,,,,,,,,,0.35,0.3,0.13,0.28,0.38,0.22,0.3
198,Madhya Pradesh,Harda,,,,,,,,,,,,,,,,,0.56,,,,,,
199,Karnataka,Bellary,,,,,,,,,,,,,,,,,,,,,0.27,0.55,
200,Karnataka,Tumkur,,,,,,,,,,,,,,,,,,,,,0.55,0.5,
201,Maharashtra,Raigad,,,,,0.55,,,,,,,,,,,,0.47,0.4,0.47,0.43,0.43,0.42,0.45
202,Maharashtra,Dharashiv,,,,,0.53,,,,,,,,,,,,0.41,0.22,0.3,0.31,0.25,0.38,0.32
203,Maharashtra,Gondia,,,,,0.25,,,,,,,,,,,,,0.53,,,0.26,0.44,0.39
204,Madhya Pradesh,Chhindwara,,,,,,,,,,,,,,,,0.33,0.5,,,,,,
205,Rajasthan,Kota,,,,,,,,,,,,,,,,,,,,,,,0.5
206,Madhya Pradesh,Panna,,,,,,,,,,,,,,,,0.5,,,,,,,
207,Karnataka,Udupi,,,,,,,,,,,,,,,,,,,,,0.5,,
208,Jammu and Kashmir,Kulgam,,,,,,,,0.17,,,,,,,,0.5,,,,,,,
209,Maharashtra,Akola,,,,,0.5,,,,,,,,,,,,0.5,,,,0.19,,
210,Maharashtra,Latur,,,,,0.5,,,,,,,,,,,,0.33,0.29,0.3,0.23,0.32,0.21,0.26
211,Madhya Pradesh,Raisen,,,,,,,,,,,,,,,,,0.5,,,,,,
212,Karnataka,Dakshin kannad,,,,,,,,,,,,,,,,,,,,,0.5,,
213,Maharashtra,Satara,,,,,0.3,,,,,,,,,,,,0.4,0.43,0.43,0.39,0.43,0.49,0.49
214,Rajasthan,Bundi,,,,,,,,,,,,,,,,,,,,,,,0.44
215,Jammu and Kashmir,Baramulla,,,,,,,0.43,,,0.4,0.4,,,,0.4,0.4,0.4,0.4,0.4,0.4,0.4,,
216,Madhya Pradesh,Balaghat,,,,,,,,,,,,,,,,0.43,0.33,,,,,,
217,Maharashtra,Solapur,,,,,0.22,,,,,,,,,,,,0.33,0.35,0.3,0.42,0.36,0.27,
218,Jammu and Kashmir,Ganderbal,,,,,,,,0.18,,,,0.4,0.4,,,,,,,,,,
219,Maharashtra,Wardha,,,,,,,,,,,,,,,,,,,,0.33,,0.35,0.19
220,Karnataka,Belgaum,,,,,,,,,,,,,,,,,,,,,0.3,0.35,
221,Rajasthan,Dungarpur,,,,,,,,,,,,,,,,,,,,,,,0.34
222,Karnataka,Bijapur,,,,,,,,,,,,,,,,,,,,,0.3,0.33,
223,Karnataka,Koppal,,,,,,,,,,,,,,,,,,,,,0.31,0.22,
224,Maharashtra,Bhandara,,,,,,,,,,,,,,,,,,,,,,0.31,
225,Jammu and Kashmir,Samba,,,,,,,,,,,,,,,,0.25,0.25,0.3,,,0.19,,
226,Madhya Pradesh,Tikamgarh,,,,,,,,,,,,,,,,0.27,,,,,,,
227,Karnataka,Bagalkot,,,,,,,,,,,,,,,,,,,,,0.19,0.26,
228,Jammu and Kashmir,Ramban,,,,,,,,,,,,,,,,,,0.25,0.25,0.25,0.19,0.19,0.19
229,Jammu and Kashmir,Anantnag,,,,,,0.18,,0.18,,,,,,,,,,,,,,,
230,Madhya Pradesh,Sagar,,,,,,,,,,,,,,,,0.13,,,,,,,
