Crop: Potato,,,,,,,,,,,,,,,,,,,,,,,,,
S.No.,State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
139,Uttar Pradesh,Kheri,13.59,18.04,17.38,15.29,19.09,17.6,17.32,19.08,17.07,23.13,19.39,28.55,23.39,16.33,18.76,16.54,18.59,19.35,24.6,20.18,23.17,29,29
140,Uttar Pradesh,Kushi nagar,14.15,13.71,23.2,16.26,15.98,22.43,18.43,21.98,11.19,24.87,17.9,15.54,13.45,18.69,14.05,28.67,17.3,26.01,25.27,24.44,23.95,28.9,28.9
141,Gujarat,Surendranagar,,,,,,,,,,16,,,20,26.56,25.67,25.4,25.67,28.8,,,,,
142,Uttarakhand,Udam singh nagar,21.57,21.57,21.57,19,17.5,17.5,17.17,17.84,19.62,21.07,21.33,11.59,17.14,11.3,15.64,12.25,10.4,4.34,14.5,7.29,28.73,19.77,16.51
143,Uttar Pradesh,Shamli,,,,,,,,,,,,,26.06,10.92,27.26,22.13,28.72,18.49,11.27,26.92,18.2,27,27.02
144,Uttar Pradesh,Muzaffarnagar,21.09,24.66,23.2,17.45,15.02,22.43,21.84,21.98,20.5,24.87,24.4,9.56,26.06,10.92,27.26,22.13,28.72,18.49,11.27,26.92,18.2,28.4,28.39
145,Uttar Pradesh,Saharanpur,21.09,24.66,23.2,17.45,15.02,22.43,21.84,21.98,20.5,24.87,24.39,9.56,26.06,10.93,27.26,22.13,28.72,18.49,11.27,26.92,18.2,27.2,27.22
146,Uttar Pradesh,Pilibhit,21.47,22.56,19.26,21.26,22.96,22.47,17.63,22.92,14.99,22.68,20.54,21.72,20.16,25.73,17.42,23.74,21.73,21.96,27.16,24.24,28.71,27.9,27.92
147,Uttar Pradesh,Chandauli,22.66,20.4,20.05,18.65,19.78,21.66,19.43,20.75,13.61,22.83,17.66,17.99,17.78,15.54,20.27,16.78,19.6,10.72,13.9,12.24,15.9,28.7,28.7
148,Haryana,Palwal,,,,,,,,,24,20.59,,,,23.24,23.98,24.91,28.7,25.85,25.85,27.56,,,
149,Haryana,Ambala,15.73,22.08,27.13,27.03,26.99,26.98,26.99,12.38,10.7,15.67,20.1,22.04,24.05,24.26,23.5,23.32,23.56,26.47,28.57,23.51,,23.5,
150,Gujarat,Kheda,16.97,19.42,17.75,19.73,28.05,27.33,18.64,22.82,16.67,16.45,19.57,23.05,19.98,23.94,25.87,19.73,20.91,20.43,22.86,27.81,25.34,26.14,28.52
151,Bihar,Supaul,14.35,13.21,12.8,12.15,7.7,13.88,,13.51,6.66,,,,,,,,13.63,13.96,13.74,16.84,10.95,28.27,26.21
152,Madhya Pradesh,Barwani,,9.29,10,9.71,12,8.25,8,6.8,6.55,8.85,7.61,7.66,28.22,24.45,,20,22,22,22,22,,,
153,Madhya Pradesh,Gwalior,,28.03,20.89,24.49,25.05,21.65,19.44,16.64,17.72,18.94,17.2,17.49,16.27,12.18,,25,25,25,25,25,,,
154,Madhya Pradesh,Shivpuri,,15.23,10.06,14.21,14.73,11.71,11.62,8.18,11.36,9.79,9.19,9.77,9.49,8.05,,20,26,26,28,28,,,
155,Haryana,Jhajjar,,20,19.05,15.79,20,16.67,25,,,,,,,23.24,23.98,24.91,19.6,28,25.86,23.48,,,
156,Haryana,Karnal,18.31,26.62,23.23,23.22,23.29,23.23,23.24,17.14,20.92,16.47,21.23,20.06,24.56,24.18,24.48,25.95,27.68,26.24,24.63,26.55,,18,
157,Uttarakhand,Tehri garhwal,27.62,21.12,21.12,13.5,10.1,13.5,11.73,7.8,9.5,7.97,9.4,9.2,9.29,9.24,9.13,7.55,10.04,19.19,11.36,13.62,10.72,10.54,10.25
158,Haryana,Kurukshetra,13.46,19.39,25.76,25.75,25.75,25.51,25.74,20.27,26.64,2.69,22.86,23.06,23.07,23.39,24.28,25.07,26.65,26.05,27.42,26.77,,19.5,
159,Bihar,Purnia,8.08,7.96,8.36,8.11,7.4,8.91,,5.5,5.7,,,,,,,,6.89,15.72,27.21,15.18,14.34,26.31,24.02
160,Jharkhand,Bokaro,,,,,,12.94,8.9,27.18,8.59,9.32,8.34,10.67,11.81,6.53,11.92,11.58,10.02,,,,4.65,,
161,Haryana,Sonipat,15.52,26.44,26.39,26.42,26.36,26.37,24,18.86,22.72,20.14,27.15,19,25.66,25.29,23.05,26.05,23.32,26.31,26.3,25.49,,13,
162,Bihar,Jehanabad,7.86,7.79,9.19,11.35,6.45,5.97,,4.93,7.14,,,,,,,,16.36,11.88,10.72,10.84,9.52,18.54,27.06
163,Jammu and Kashmir,Ganderbal,,,,,,,,5.62,,,2.04,3.72,3.56,,0.88,8.53,11.21,11.83,12.49,11.47,9.75,26.8,19.51
164,Bihar,Nawada,6.92,7.76,8.66,8.53,6.17,5.84,,4.94,7.15,,,,,,,,18.5,11.86,10.75,10.78,9.5,18.56,26.56
165,Gujarat,Amreli,,,,,,,,,,,,,,26.56,,,,,,,,,
166,Haryana,Charki dadri,,,,,,,,,,,,,,,,,,,25.85,26.53,,,
167,Madhya Pradesh,Singrauli,,,,,,,,,9.29,12.37,9.31,10.04,15.34,10.21,,26,26,26.09,26.25,26.5,,,
168,Gujarat,Anand,,,,22.77,20.61,20.76,20.62,20.63,17.18,16.43,16.9,21.83,20.34,22.11,20.16,16.82,21.05,20.61,20.3,20.35,19.8,19.34,26.46
169,Madhya Pradesh,Shahdol,,11.16,10.46,10.72,10.93,10.7,10.62,9.97,7.42,7.33,7.3,7.22,15.19,12.86,,25.21,26.2,25.27,25.21,25.3,,,
170,Madhya Pradesh,Harda,,10.12,9.83,10.48,13.39,9.48,9.4,11.43,10.95,10.46,9.58,12.09,10.94,8.81,,26,26.1,26.1,26.1,26.1,,,
171,Chandigarh,Chandigarh,25,25,26,20,18,18,16,17,20,19.44,20,16.5,16.6,16.6,15,15.5,,,,,,,
172,Haryana,Mewat,,,,,,,,,,,,,,23.24,,24.91,25.98,25.85,25.83,25.91,,12.5,
173,Uttarakhand,Dehradun,25.92,25.89,25.89,16.66,13.94,14.66,13.3,9.54,17.5,13.25,22.07,20.93,19.12,13.17,10.42,11.05,12.02,13.8,12.25,13.15,10.93,11.76,11.97
174,Haryana,Faridabad,15.15,20.56,19.02,19.52,18.82,18.88,19.13,,22.35,21.62,,,,20.04,23.98,24.91,19.45,25.86,19.5,19.9,,,
175,Haryana,Bhiwani,18.18,19.35,,,,,,,,,,,,23.24,23.98,24.91,23.98,25.85,25.85,25.36,,,
176,Haryana,Hisar,15.81,18.6,17.24,17.72,17.5,17.2,17.59,16.8,14.47,18.5,16.56,13.97,23.45,24,23.98,24.7,25.05,25.85,25.4,25.37,,,
177,Haryana,Mahendragarh,,,,,,,,,,,,16.67,,23.29,24,24.9,23.17,25.85,25.85,25.06,,,
178,Madhya Pradesh,Alirajpur,,,,,,,,,,10,,,,,,25,25,25.8,25.82,25.83,,,
179,Jammu and Kashmir,Leh ladakh,,9.33,9.33,9.34,,,9.34,9.34,9.33,9.33,9.33,9.33,9.33,9.33,9.3,9.09,9.33,9.33,25.74,,,,
180,Bihar,Banka,8.07,10.07,7.82,9.38,7.5,8.34,,8.09,6.03,,,,,,,,12.7,13.66,14.85,14.34,25.67,18.8,15.71
181,Karnataka,Bangalore rural,15.66,16.54,5.7,14.24,13.53,12.07,23.24,11.38,15.64,14.51,25.58,17.54,14.06,9.26,11.89,6.38,12.53,14.64,10.04,13.64,15.49,10.97,15.63
182,Madhya Pradesh,Ratlam,,16.12,15.11,20.63,23.9,19.55,19.4,18.2,15.24,16.08,11.22,20.18,21.25,21.39,,17.8,25,25.54,25.11,25.13,,,
183,Haryana,Yamunanagar,15.65,21.24,21.31,21.3,21.27,21.22,21.28,20.31,19.33,24.67,23.58,15,22.41,22.71,25.32,25.52,20.88,24.69,21.41,24.84,,19,
184,Tamil Nadu,Tiruppur,,,,,,,,,,,,,,,25.5,23,18.5,22.5,,,,,
185,Madhya Pradesh,Indore,,13.14,12.32,16.06,15.37,13.25,13.14,14.39,12.85,13.62,7.11,14.2,12.54,10.73,,22,22.5,25.5,25.5,25.5,,,
186,Madhya Pradesh,Dhar,,13.15,12.12,13.49,18.17,12.17,15.7,14.35,10.96,10.84,11.84,11.5,11.98,15.41,,18,24.64,24.65,22.53,25.45,,,
187,Jammu and Kashmir,Jammu,,14.34,12.46,12.43,,3.84,20.98,23.4,10.53,24.18,18.91,20.63,16.3,18.53,8.84,18.44,4.02,9.2,8.32,6.18,25.44,6.52,16.28
188,Bihar,Madhepura,12.32,12.46,11.75,11.36,7.84,10.92,,13.57,5.99,,,,,,,,12.96,13.92,14.02,17.5,11.79,25.42,24.26
189,Bihar,Patna,11.91,13.12,11.24,9.6,8.21,7.5,,8.83,6.76,,,,,,,,15.98,15.51,17.61,13.29,25.41,14.73,13.52
190,Bihar,Buxar,11.73,9.81,9.28,11.88,8.64,9,,7.86,10.07,,,,,,,,20.89,21.92,25.32,18.34,21.48,16.3,16.78
191,West Bengal,Purulia,14.73,13.51,17.36,14.97,14.92,12.88,10.5,8.3,21.53,21,16.29,16.17,18.84,25.32,20.95,13.45,21.92,15.9,18.9,21.05,16.84,14.64,14.99
192,Andhra Pradesh,Chittoor,8.54,9.23,8.68,9.33,9.9,9.79,8.46,,9.02,8.63,9.51,13.21,15.08,17.68,17.17,14.88,9,11.55,6.07,15.78,19.54,25.29,20.6
193,Tamil Nadu,Dharmapuri,25.27,,21.05,,,,,17,,,,18,,,,,,,,21,,,
194,Bihar,Bhojpur,10.89,14.05,10.52,12.21,8.58,8.94,,7.81,6.83,,,,,,,,13.71,14.04,20.67,13.88,25.23,16.37,17.87
195,Bihar,Gaya,6.91,7.96,8.98,7.93,5.93,5.96,,4.94,7.01,,,,,,,,18.93,11.81,11.27,10.05,9.39,18.78,25.09
196,Madhya Pradesh,Umaria,,11.17,8.72,10.72,11.97,11.04,10.59,10.28,9.18,9.83,5.79,7.26,8.04,10.21,,15.7,25.09,25.09,25,25,,,
197,Madhya Pradesh,Khargone,,10.95,10.8,10.88,11.95,10,9.93,10.12,7.02,7.8,8.89,8.96,8.44,8.21,,22,25,25,25,25,,,
198,Madhya Pradesh,Jhabua,,9.33,9.33,12.8,13.5,12.1,15.63,11.25,10,10,9.91,10.29,10.56,12.67,,25,25,25,25,25,,,
199,Madhya Pradesh,Sehore,,15.61,14.65,15,16.75,10.5,11.74,13.24,15.75,15.97,11.25,18.2,18.26,12.47,,25,22.38,22.33,22.33,24.37,,,
200,Madhya Pradesh,Chhindwara,,16,18,19.97,20.93,20.38,19.64,18.98,15.26,16.76,16.84,19.47,21.64,19.15,,25,25,25,25,25,,,
201,Uttarakhand,Haridwar,25,20,20,18,17.5,17.5,7.6,15.24,9.65,22.04,15.88,22.44,17.86,21.55,20.74,19.54,21.8,13.18,18.33,20.04,23.09,13.76,13.77
202,Rajasthan,Jodhpur,,,,,,,,,,,,,9,,,5.5,25,15,,20,20.26,20.53,11.67
203,Bihar,Saharsa,12.66,13.1,12.42,11.85,7.69,12.44,,13.64,6.4,,,,,,,,13.1,13.97,13.72,16.88,10.82,24.94,23.67
204,Madhya Pradesh,Morena,,12.11,10.29,10.54,12.18,13.05,12.51,10.71,11.04,10,9.54,9.81,23.35,18.44,,24.51,24.59,24.6,24.62,24.72,,,
205,Jammu and Kashmir,Kathua,,6.56,7.68,6.15,,2.92,10.71,6.55,24.29,9.81,8.65,3.04,7.94,18.06,3.55,4.73,4.22,4.4,4.51,8.46,11.4,24.67,12.49
206,Odisha,Kendujhar,9.05,8.41,7.44,9.64,7.82,7.92,10.73,10.17,9.08,11.14,11.2,20.78,24.66,11.27,10.83,10.19,12.09,9.68,11.16,10.64,13.9,11.74,10.03
207,Rajasthan,Dholpur,4.5,4.51,1.8,1.5,23.96,19.99,12.61,10,10,10,2.01,19.99,12.65,13,11.5,17,24.58,24.19,19.02,20,20.5,19.71,19.81
208,Madhya Pradesh,Narsinghpur,,23.56,19.05,19.79,22.1,21.16,21,19.7,17.6,16.91,15.28,16.21,21.2,17.28,,15.21,15.62,23.97,23.86,24.25,,,
209,Telangana,Rangareddi,3.66,3.53,5.41,8.76,3.07,8.42,15.13,,9.81,13.22,11.21,11.29,,16.67,19.22,15.74,11.9,12,18.59,12.67,12.14,24.08,18
210,Madhya Pradesh,Khandwa,,11.52,12.59,10.87,11.52,11.92,13.8,11.1,10.75,9.81,11.37,11.45,10.34,10.74,,24,24,24,24,24.04,,,
211,Uttarakhand,Champawat,17.17,16.65,16.65,18,12,14.3,9.83,5.01,7.22,12.48,16.33,8.78,8.36,13.51,12.88,9.49,9.95,16.73,11.32,10.71,10.72,24.02,13.3
212,Telangana,Medchal,,,,,,,,,,,,,,,,,12,,,,,24,
213,Telangana,Kamareddy,,,,,,,,,,,,,,,,,,,,,12,24,
214,Tamil Nadu,Ranipet,,,,,,,,,,,,,,,,,,,,,,,24
215,Telangana,Yadadri,,,,,,,,,,,,,,,,,10,,,,12,24,
216,Telangana,Rajanna,,,,,,,,,,,,,,,,,,,,,,24,
217,Madhya Pradesh,Agar malwa,,,,,,,,,,,,,,13.43,,13.99,24,24,21,21,,,
218,Tamil Nadu,Madurai,,,,,,,,,,,,,,,,,,,,,,,24
219,Telangana,Jagitial,,,,,,,,,,,,,,,,,,,,,,24,
220,Madhya Pradesh,Hoshangabad,,12.5,11.72,12,13.62,11.74,11.64,10.93,9.76,9.35,9.88,10.67,11.18,9.34,,24,22,22,22.03,22.03,,,
221,Jammu and Kashmir,Shopian,,,,,,,,5.53,,8.28,5.83,2.17,11.15,,10.61,3.43,9.73,13.64,13.64,23.8,11.52,,
222,Uttarakhand,Uttar kashi,23.77,22.38,22.38,17,13,16.8,11.1,6.6,6.93,11.42,10.5,7.09,8.55,8.84,8.85,7.85,8.51,7.13,8.15,7.31,6.89,10.05,12.17
223,Madhya Pradesh,Seoni,,23.65,20.69,19.68,23.67,21.52,19.92,17.36,15.51,16.51,16.8,18.13,21.92,22.9,,21.09,22.23,22.08,21.86,21.83,,,
224,Andhra Pradesh,Guntur,,,,,,,,,,,,,,,,,9,,,,,23.67,
225,Andhra Pradesh,Kurnool,,,5,,9.9,,,,9,8.63,11.21,10.03,17.6,14.35,17.29,11.63,9.18,11,,,19,23.65,21
226,Karnataka,Bidar,13.38,19.34,10.55,11,15.47,16.7,23.64,8.09,9.88,12.47,10.49,10.91,12.78,13,10.32,9.28,13.45,14.13,10.62,14.26,18.01,13.88,17.32
227,Telangana,Sangareddy,,,,,,,,,,,,,,,,,9.71,13.63,23.52,14.37,11.59,18.94,19.53
228,Kerala,Palakkad,,,,,,,,,,,,9.22,18.25,,,1,,,,,,23.5,8.71
229,Bihar,Aurangabad,6.73,8.76,9.26,9.15,6.44,6.11,,5.07,6.53,,,,,,,,21.29,11.76,11.23,9.49,9.33,18.83,23.31
230,Madhya Pradesh,Datia,,22,16.82,16.12,17.08,17.09,15.74,14.21,17.76,11.29,9.04,14.1,22.61,18.9,,23,23,23,23,23,,,
231,Madhya Pradesh,Anuppur,,,,10.72,11.58,11.07,10.62,9.97,8.61,8.8,6.87,9.51,9.85,8.34,,17.9,18.14,20.1,22,22.99,,,
232,Rajasthan,Bikaner,0.33,0.5,0.33,0.5,0.5,,,1,1,1,1,1,1,1,1,2.5,2,1.27,1.21,1.27,13.75,13.19,22.97
233,Karnataka,Kolar,16.46,18.09,8.68,17.8,18.03,15.54,22.96,16.56,12.91,14.57,9.03,12.27,22.81,17.94,19.28,17.37,12.88,17.48,14.35,12.03,14.87,12.74,13.31
234,Bihar,Kishanganj,7.64,7.46,8.4,8.18,7.35,8.39,,7.65,6.38,,,,,,,,9.14,14.86,13.5,14.97,14.82,22.8,20.65
235,Tamil Nadu,Karur,,,,,,,,,,,,,,18,22.75,,,,,,,,
236,Tamil Nadu,Tirunelveli,17.16,,,,,,,16.57,,,,22.73,,,,,,,,,,,
237,Madhya Pradesh,Vidisha,,12.52,11,12.4,13.64,12.3,11.67,10.79,10.53,10.41,8.84,12.71,11.03,10.54,,18,20,20,19.77,22.72,,,
238,Odisha,Balangir,7.16,8.52,6.58,8.15,7.77,6.93,7.1,5.46,7.52,8.4,9,5.4,9.13,10.65,6.87,6.61,22.66,,7.7,5.51,6.93,7.76,11.62
239,Madhya Pradesh,Sheopur,,11.37,10,9.18,12.19,14.21,9.2,9.2,8.07,7.88,8,,8.46,6.65,,22,22.65,22.65,22.64,21.42,,,
240,Odisha,Ganjam,8.44,9.71,6.62,8.43,6.82,8.44,8.42,8.27,8.82,10.1,7.71,8,9.86,10.46,11.4,12.36,11.01,16.03,22.61,7.78,9.3,9.77,13.96
241,Uttarakhand,Pithoragarh,19.18,22.6,22.6,14,11,11,10.31,4.75,8.43,5.7,9.69,9.89,10.54,14.21,11.94,11.1,8.84,16.62,10.54,12.76,8.02,11.57,11.84
242,Andhra Pradesh,Annamayya,,,,,,,,,,,,,,,,,,,,,,,22.59
243,Madhya Pradesh,Raisen,,15.69,14.71,16.44,18.36,15.58,15.46,14.51,12.96,12.81,9.16,13.85,12.5,18.31,,22.39,22.01,22.31,22.5,22.5,,,
244,Bihar,Begusarai,11.55,10.15,10.58,10.97,10.01,8.77,,8.8,2.57,,,,,,,,13.63,12.88,16.07,14.2,22.47,16.31,12.44
245,Jammu and Kashmir,Kulgam,,,,,,,,2.96,5.68,8.11,16.35,6.02,11.21,11.21,,10.45,20.76,13.69,22.38,11.57,10.55,8.22,9.09
246,Madhya Pradesh,Katni,,12.14,9.54,11.47,11.34,9.72,7.82,7.34,8.78,7.17,3.78,7.34,11.26,14.19,,15.7,22.38,22.38,22.38,22.38,,,
247,Uttarakhand,Nainital,21.38,22.38,22.38,17.02,12.54,13.54,9.88,9.93,8.49,9.89,9.27,11.09,8.23,5.65,9.78,8.23,10.73,12.82,11.35,12.76,13.33,16.13,15.16
248,Uttarakhand,Pauri garhwal,22.35,15.89,15.89,14,12.5,17.5,8.09,7.5,11.43,9.06,8.95,10.44,9.43,9.08,9.14,9.39,17.45,11.49,10.04,10.65,8.76,9.26,9.46
249,Uttarakhand,Almora,22.2,22.21,22.21,14,13,13.3,9.04,5.73,7.84,8.64,7.7,6.49,6.91,7.91,8.17,6.7,9.48,10.47,11.49,8.84,9.33,7.59,8.42
250,Bihar,Khagaria,11.34,10.2,10,11.56,10.8,8.86,,9.11,2.56,,,,,,,,13.05,12.93,16.02,14.14,22.21,15.36,15.12
251,Bihar,Rohtas,13.24,13.54,16.99,12.24,8.68,15.83,,7.8,9.26,,,,,,,,19.04,22.12,17.84,16.96,20.88,16.53,15.37
252,Bihar,Arwal,,,,8.66,6.43,5.98,,4.98,7.02,,,,,,,,19.49,11.8,11.07,8.95,9.18,19.17,22.1
253,Madhya Pradesh,Bhopal,,12.11,11.55,11.62,13,11.58,11.85,11.12,10.08,9.81,8.19,12.41,14.48,11.95,,21.42,21.9,22.06,21.91,21.76,,,
254,Madhya Pradesh,Bhind,,13,12.19,12.48,13.94,11.92,11.83,8.14,10.25,9.8,8.64,8.89,15.64,11.17,,22,22,22,22.01,22.01,,,
255,Madhya Pradesh,Balaghat,,14.57,13.66,13.99,15.62,13.26,13.15,14.4,11.03,12.71,11.93,14.91,12.46,10.48,,16.14,15.91,21.96,22.01,22.01,,,
256,Madhya Pradesh,Shajapur,,12.15,11.39,15.17,15.63,12.38,15.35,10.29,11.03,14.54,8.41,10.89,16.96,13.43,,21.2,21.25,21.75,22,22,,,
257,Madhya Pradesh,Damoh,,19.58,17.53,19.37,21.96,18.9,13.39,13.82,18.64,18.42,8.79,18.97,19.06,19.91,,22,22,22,22,22,,,
258,Karnataka,Gulbarga,15.5,22,13,17.25,16.5,14.89,15.44,4.22,8.13,10.5,7.63,8.26,6.38,6.5,6.15,15.06,9.82,12.93,7.93,12.1,17.53,13,16.6
259,Tamil Nadu,Tiruvannamalai,,,,,,15,,,,18,,,,22,,,,,,22,,,
260,Bihar,Munger,11.49,10.15,10.52,10.82,9.84,8.67,,8.72,4.45,,,,,,,,13.07,12.91,16.04,14.13,21.97,14.93,14.6
261,Bihar,Sheikhpura,10.43,10.01,10.17,9.44,7.19,8.59,,8.72,3.86,,,,,,,,13.63,12.86,16.35,14.12,21.95,15,14.77
262,Bihar,Madhubani,15.11,21.89,13.31,14.23,11.02,11.05,,9.97,7.46,,,,,,,,12.07,14.87,15.57,15.67,14.2,14.31,14.49
263,Karnataka,Tumkur,10.15,12,2,10.12,13.18,12.8,21.75,10.87,10.61,12.34,9,9.18,7.88,9.79,10.08,12.18,11.75,10.67,7.9,11.64,10.46,9,4.8
264,Rajasthan,Alwar,4.53,20.81,21.53,3.36,4.13,1.66,3.14,4.27,8.79,3.63,5.74,4.07,2.54,4.6,6.62,7.57,7.17,6.78,7.61,7.33,7.66,5,
265,Bihar,Jamui,10.89,10.01,9.96,10.94,9.39,8.58,,8.82,3.81,,,,,,,,13.49,12.68,16.39,14.17,21.33,14.61,14.5
266,Tamil Nadu,Dindigul,12.09,,13.88,13.98,13.16,9.58,11.2,11.46,12.53,14.84,,15.31,,12.93,12.87,15.44,16.92,19.32,10.57,21.27,16.4,21.14,20.14
267,Jammu and Kashmir,Samba,,,,,,,,5.57,,,18.89,21.25,18.31,18.31,,,,,,,,,
268,Karnataka,Chikballapur,,,,,,,,9.92,17.29,15.2,11.3,9.94,10.79,11.9,11.4,12.25,17.59,20.02,15.63,16.76,21.18,13.14,19.11
269,Bihar,Araria,7.94,7.95,10.78,7.7,8.11,10.42,,10.29,6.35,,,,,,,,10.01,14.67,12.3,12.52,13.36,20.81,21.15
270,Tripura,West tripura,19.76,21.1,19.4,15.76,,,,,,,,,,,,,,,,,,,
271,Tamil Nadu,Thiruvallur,,,,21,,,,,,,,,,,,,,,,,,,
272,Telangana,Komaram bheem asifabad,,,,,,,,,,,,,,,,,,,,,,,21
273,Telangana,Nagarkurnool,,,,,,,,,,,,,,,,,10.15,12,,,12,,21
274,Chhattisgarh,Rajnandgaon,6.43,6.33,6.25,4.73,5.56,5,4.07,4.67,2,4,4.35,6.59,6.73,4.33,5.75,9.13,5.37,20.9,5.78,5.92,8.95,7.47,11
275,West Bengal,Kalimpong,,,,,,,,,,,,,,,,,8.45,9.45,18.1,20.9,19.5,18.93,17.52
276,Odisha,Jagatsinghapur,12.98,13.57,13.01,13.12,10.98,10.83,12.18,14.54,10.86,13.87,13.97,14.17,17.32,17.39,16.36,15.07,19.03,13.74,20.87,16.2,15.52,16.95,14.52
277,Tripura,South tripura,20.68,20.34,20.86,15.86,,,,,,,,,,,,,,,,,,,
278,Madhya Pradesh,Rajgarh,,12.59,12.25,16.42,18.85,12.28,16.32,16.13,12.77,14.25,11.19,16.37,20.85,13.94,,17,17.5,17.5,17.5,17.49,,,
279,Telangana,Medak,3.75,3.53,5.41,8.76,3.07,8.42,15.13,,9.81,12.35,11.61,9.04,,12.96,12.04,11.86,9.69,,18.55,12.5,12.21,12.65,20.75
280,Karnataka,Bengaluru urban,15.43,13.84,8.77,9.87,9.7,8.43,20.68,9.79,8.92,11.65,10.25,10.91,7.85,9.29,8.43,11.85,11.37,14.69,12.23,13.19,7.11,7.66,5.4
281,Madhya Pradesh,Jabalpur,,15.47,14.68,16.35,20.58,19.46,19.31,9.6,16.18,12.96,16.81,18.37,16.59,14.21,,17.22,17.22,17.22,16,17.22,,,
282,Andhra Pradesh,Alluri sitharama raju,,,,,,,,,,,,,,,,,,,,,,,20.54
283,West Bengal,Darjeeling,13.76,13.59,15.66,15.05,14.62,16.33,16.45,15.22,16.94,19.65,16.99,15.66,16.12,16.43,16.93,15.63,14.03,19.64,20.52,19.55,20.2,20.39,15.44
284,Bihar,Saran,7.61,7.66,7.19,10.17,9.28,10.2,,10.49,8.95,,,,,,,,9.6,13.12,16.59,20.51,16.44,19.63,14.57
285,Jammu and Kashmir,Pulwama,,11.7,12.34,20.49,,2.65,12.9,12.77,6.2,9.12,9.97,7.38,8.82,8.82,,9.81,11.82,5.04,8.48,15.35,10.53,17.77,11.54
286,Tamil Nadu,Erode,18.25,,19.02,15.59,14.47,14.9,14.92,16.77,18.44,18.37,,18.24,,16.49,16.65,15.2,15.24,9.63,10.72,18.86,20.41,20.41,19.07
287,Madhya Pradesh,Sidhi,,10.63,9.74,9.98,14.44,12.47,10.87,10,9.29,9.89,7.63,11.24,9.66,16.14,,20,20,20.06,20.3,20.3,,,
288,Madhya Pradesh,Mandla,,9.15,8.27,9.79,10.93,9.58,9.52,8.93,7.97,7.11,6.61,6.77,7.97,18.14,,20.29,19.24,19.29,19.77,20.14,,,
289,Madhya Pradesh,Ashoknagar,,,,11.27,12.59,13.97,14.45,13.02,12.44,12.31,12.59,13.21,14.5,12.28,,20,20,20,20.15,20.15,,,
290,Madhya Pradesh,Ujjain,,10.63,9.5,17.33,19.09,15.52,17.18,10.26,10.48,12.58,8.37,13.18,12.75,12.78,,19.25,19.25,19.9,20,20.14,,,
291,Uttarakhand,Bageshwar,20.11,19.78,19.78,12.5,11.5,12.7,8.16,5.95,9.09,5.71,6.68,6.02,9.5,8.2,8.26,8.58,11.87,6.58,10.57,8.8,9.06,8.53,9.1
292,Madhya Pradesh,Burhanpur,,,,11,11.67,,,11,,,11,11,14.67,9.41,,20,20,20,20,20.01,,,
293,Madhya Pradesh,Guna,,14.83,6.37,14.03,15.02,13.97,14.26,9.67,11.63,10.68,10.5,12.02,14.58,12.83,,20,20,20,20,20,,,
294,Madhya Pradesh,Mandsaur,,13.76,12.71,15,17.58,10.62,16.11,13.13,11.89,10.92,9.91,14.51,13.36,12.13,,20,20,20,20,20,,,
295,Nagaland,Wokha,10.35,12.87,12.1,7.55,6.83,,8.91,18.85,11.89,10.56,12.56,9.02,10,10.02,10.2,9.98,9.98,10,10.02,10.01,10.01,20,11.13
296,Tamil Nadu,Tirupathur,,,,,,,,,,,,,,,,,,,,,,,20
297,Bihar,Lakhisarai,11.7,10.38,9.99,9.9,7.44,8.39,,8.33,7.52,,,,,,,,13.63,12.57,16.59,13.92,19.84,12.56,14.22
298,Madhya Pradesh,Dewas,,12.63,12.04,12.73,13.54,14.36,14.25,13.37,11.95,11.81,10.42,12.18,19.3,14.52,,19.59,19.7,19.72,19.73,19.73,,,
299,Madhya Pradesh,Satna,,10,9.37,9.92,10.72,9.7,7.22,5.37,6.81,7.73,4.77,7.14,8.15,7.89,,18.83,18.63,18.5,18.84,19.62,,,
300,Kerala,Idukki,,,,,,,,,,,,11.67,19.56,19.56,18.56,13.43,15.87,14.15,13.75,13.41,13.54,13.28,13.4
301,Karnataka,Mandya,13.78,19.43,13.4,14.74,10.4,8.84,16.74,10.57,13.82,13.47,9.54,12.58,14.46,12.42,13.3,6.28,10.56,15.33,11.5,14.5,16.89,12.36,15.73
302,Nagaland,Dimapur,11.69,10.38,10.34,9.42,6.13,,9.14,19.42,11.95,10.53,12.58,9.03,10.04,10.01,10.19,10.01,10.01,10.01,10.01,10.02,10.02,16,11.21
303,Rajasthan,Jhalawar,7.33,10.49,3.04,13.55,12.53,1.02,12.51,7.23,3.99,4.02,19.08,19.35,13.06,5.56,6.04,7.73,7.72,7.32,3.18,2.27,5.04,2.75,3.16
304,Odisha,Kendrapara,13.43,13.4,13.56,13.58,12.76,11.14,12.33,16.83,15.05,16.72,15.83,15.21,15.52,15.25,17.5,11.57,16.12,16.34,19.19,16.5,15.23,12.18,9.8
