State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
Chhattisgarh,Mungeli,,,,,,,,,,,,0.23,0.25,0.25,0.25,0.22,0.28,0.33,0.32,0.33,0.25,0.23,0.23
Chhattisgarh,Narayanpur,,,,,,,,0.38,0.37,0.33,0.41,0.41,0.35,0.35,0.27,0.2,0.33,0.45,0.42,0.4,0.51,0.6,0.43
Chhattisgarh,Raigarh,0.19,0.2,0.2,0.2,0.18,0.21,0.23,0.23,0.23,0.22,0.23,0.23,0.24,0.23,0.25,0.24,0.24,0.23,0.23,0.23,0.25,0.25,0.25
Chhattisgarh,Raipur,0.21,0.33,0.3,0.33,0.31,0.32,0.31,0.31,0.32,0.32,0.33,0.28,0.37,0.37,0.37,0.35,0.38,0.37,0.38,0.34,0.38,0.44,0.46
Chhattisgarh,Rajnandgaon,0.31,0.34,0.28,0.34,0.33,0.34,0.34,0.32,0.28,0.24,0.34,0.35,0.32,0.35,0.38,0.32,0.4,0.38,0.35,0.35,0.41,0.41,0.4
Chhattisgarh,Sakti,,,,,,,,,,,,,,,,,,,,,,,0.65
Chhattisgarh,Sarangarh Bilaigarh,,,,,,,,,,,,,,,,,,,,,,,0.7
Chhattisgarh,Sukma,,,,,,,,,,,,0.24,0.45,0.43,0.42,0.41,0.4,0.38,0.35,0.35,0.43,0.41,0.41
Chhattisgarh,Surajpur,,,,,,,,,,,,0.27,0.29,0.32,0.35,0.3,0.28,0.35,0.35,0.35,0.39,0.38,0.32
Chhattisgarh,Surguja,0.28,0.31,0.29,0.33,0.29,0.31,0.33,0.33,0.33,0.26,0.17,0.27,0.37,0.32,0.35,0.37,0.33,0.3,0.36,0.36,0.61,0.56,0.61
DNHDD,Dadra And Nagar Haveli,,,,,,,1.38,0.94,0.94,0.8,0.8,0.8,0.8,,,0.95,1,0.97,1,0.71,,,
Gujarat,Ahmadabad,0.25,0.63,0.36,0.71,0.67,0.75,0.5,0.67,0.54,0.58,0.62,0.83,1,0.6,0.73,0.6,0.61,0.64,0.11,0.66,0.63,0.64,0.6
