Crop: Small millets,,,,,,,,,,,,,,,,,,,,,,,,,
S.No.,State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
177,Meghalaya,South garo hills,0.54,0.53,0.99,1.05,1.01,1.01,1.01,1.22,1.2,0.94,0.99,1.01,1.15,1.18,1.22,1.25,1.25,1.25,1.25,1.24,1.24,,1.29
178,Gujarat,Gandhinagar,,,,0.2,0.5,,,,,,,,,,,,,1.29,,,,,
179,Uttar Pradesh,Unnao,1,0.75,1.27,,0.38,0.75,0.57,,0.67,1,1,,,,,,,,,,,,
180,Meghalaya,East jaintia hills,1.22,1.21,1.21,1.19,1.21,1.21,1.21,1.21,1.23,1.22,1.12,1.14,1.27,,,,,,,,,,
181,Himachal Pradesh,Mandi,0.18,0.15,0.4,,,0.81,1.02,0.78,0.78,0.56,0.89,1.11,1.05,1.12,1.12,1.12,1.12,1.12,1.17,1.25,0.97,0.56,0.74
182,Andhra Pradesh,Kadapa,0.69,0.73,0.56,0.76,0.63,0.87,0.64,,0.78,0.54,0.93,0.65,1,0.92,0.88,1.07,0.42,0.64,0.64,1.06,0.61,1.25,0.91
183,Meghalaya,East khasi hills,1.06,1.06,1.06,1.06,1.14,1.12,1.13,1.13,1.13,1.09,0.99,1.03,1.17,1.18,1.22,1.25,1.25,1.23,1.23,1.23,1.23,,1.16
184,Meghalaya,Ri bhoi,0.7,0.7,0.68,0.73,0.87,0.86,0.95,0.91,1,1,0.92,1,1.04,1.08,1.15,1.24,1.21,1.21,1.21,1.19,1.19,,1.24
185,Meghalaya,West khasi hills,1.16,1.07,1.06,1.02,1.1,1.1,1.17,1.08,1.13,1.11,1.01,1.01,1.11,1.11,1.19,1.23,1.23,1.23,1.22,1.22,1.22,,1.24
186,Maharashtra,Hingoli,0.67,0.6,0.6,0.6,0.33,0.4,1,1,0.33,0.5,1.24,0.5,0.47,0.45,0.29,0.01,,,,,,,
187,Uttar Pradesh,Banda,0.6,0.54,0.6,,0.37,0.57,0.61,0.59,0.61,0.61,0.72,1.24,0.92,0.75,0.73,1,0.62,0.62,0.76,0.71,0.76,,0.71
188,Madhya Pradesh,Balaghat,0.37,0.38,0.4,0.43,0.38,0.37,0.41,,0.42,0.47,0.59,0.57,0.44,0.51,0.67,0.67,1,1.24,0.76,0.81,,0.8,0.94
189,Kerala,Palakkad,,,,0.78,,,,,,,,,0.98,0.88,0.78,0.71,0.67,0.72,0.73,0.75,0.74,1.21,1.24
190,Rajasthan,Udaipur,0.01,0.6,0.13,0.76,0.65,0.5,0.22,0.73,0.73,0.31,0.96,0.74,1,0.61,0.75,0.61,1.24,1,0.97,0.56,1,1,1
191,Karnataka,Bengaluru urban,0.51,0.57,0.88,0.58,0.73,0.82,0.15,0.68,,,,,0.25,0.33,0.5,0.5,,1,0.96,0.4,1.24,1,0.05
192,Tamil Nadu,Vellore,,,,0.58,0.54,0.56,0.64,0.69,0.73,0.97,,1.21,,0.9,0.94,1.22,0.8,1.05,0.92,0.95,0.79,0.79,0.96
193,West Bengal,Coochbehar,0.7,0.67,0.69,0.7,0.72,0.72,0.75,0.75,0.76,0.76,0.77,0.78,0.77,0.78,0.78,0.77,0.78,1.2,1.2,1.22,1.18,1.12,1.1
194,Karnataka,Ramanagara,,,,,,,,0.66,,0.27,0.67,0.58,0.48,0.6,0.67,0.5,0.43,0.6,0.87,0.44,1.22,0.96,0.11
195,Madhya Pradesh,Singrauli,,,,,,,,,0.36,0.35,0.4,0.33,0.24,0.95,0.5,0.67,0.86,0.97,0.92,1.2,,0.7,0.98
196,Karnataka,Chitradurga,0.6,0.53,0.36,0.31,0.59,0.39,0.3,0.37,,0.4,0.43,0.53,0.34,0.42,0.53,0.52,0.3,0.41,1.02,1.04,0.87,0.96,1.2
197,Nagaland,Kiphire,,,,,,,,,0.95,0.4,0.6,0.6,1.1,1.09,1.09,1.08,1.08,1.15,1.15,1.15,1.15,1.2,1.13
198,Assam,Marigaon,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.47,0.45,0.45,0.56,0.45,0.49,0.49,0.42,0.43,0.43,0.58,1.2
199,Arunachal Pradesh,Longding,,,,,,,,,,,,,,1.2,1.18,1.18,1.17,1.16,1.17,1.17,1.17,,1.18
200,Assam,Hojai,,,,,,,,,,,,,,,,,,,,,0.4,0.65,1.2
201,Madhya Pradesh,Raisen,0.33,0.38,0.39,0.45,0.41,0.65,0.44,,0.47,0.44,0.51,0.57,0.93,0.98,,0.53,0.82,,1,1.2,,0.75,
202,Arunachal Pradesh,Tirap,0.66,0.86,0.67,0.81,0.76,0.76,0.76,0.76,0.6,0.63,0.63,0.69,1,1.2,0.82,0.84,0.83,0.83,0.83,0.83,0.84,,0.84
203,Karnataka,Shimoga,0.89,0.83,0.79,,,0.33,,,,,,,,,,,,,1.1,0.55,1.19,1.1,0.7
204,Uttar Pradesh,Sitapur,0.69,0.65,0.59,,0.35,0.7,0.63,0.6,0.61,0.51,0.8,0.92,1.19,0.75,0.72,0.62,0.44,0.64,0.76,0.61,0.79,0.67,0.76
205,Madhya Pradesh,Umaria,0.12,0.27,0.02,0.38,0.35,0.25,0.26,,0.26,0.31,0.42,0.37,0.47,0.84,0.57,0.67,1,1.19,0.69,1.09,,0.91,0.87
206,Karnataka,Bidar,0.79,0.72,0.61,0.55,0.63,0.63,0.57,0.51,,0.54,0.47,0.44,0.32,0.38,0.35,,0.43,1,0.87,0.41,1.19,1,0.09
207,Arunachal Pradesh,East kameng,0.9,1.14,0.91,0.91,0.91,0.97,0.98,0.99,0.98,1.1,1.1,1.19,1.17,1.13,1.09,1.08,1.05,1.05,1.05,1.06,1.07,,1.07
208,Karnataka,Bangalore rural,0.53,0.86,,,,0.74,0.64,0.5,,0.5,0.47,0.45,0.44,0.64,0.65,0.31,,0.57,1,0.56,1.19,1.06,0.02
209,Nagaland,Tseminyu,,,,,,,,,,,,,,,,,,,,,,,1.18
210,Arunachal Pradesh,Anjaw,,,,,0.93,0.9,0.84,0.82,0.83,0.74,0.8,0.8,0.8,0.8,1.18,1.17,1.16,1.16,1.16,1.16,1.17,,1.16
211,Karnataka,Mysore,,,,,,,,,,,,,,0.33,,,,0.54,1.12,0.53,1.18,1.03,0.26
212,Madhya Pradesh,Mandla,0.09,0.21,0.2,0.25,0.22,0.08,0.22,0.22,0.24,0.2,0.3,0.25,0.18,0.78,0.27,0.81,1,0.92,1.04,1.06,,1.07,1.17
213,Andhra Pradesh,Spsr nellore,,,,,,,,,,,,,,,,0.88,0.67,,1,0.81,1.17,1,0.93
214,Karnataka,Chamarajanagar,0.86,0.77,0.73,0.56,0.45,0.65,0.23,0.33,,0.4,0.36,,,0.49,0.57,0.24,,,1.12,0.51,1.17,0.93,0.47
215,Rajasthan,Bharatpur,0.03,,,0.5,0.31,1.17,0.33,1,,,,,,,,,,,,,,,
216,Arunachal Pradesh,Dibang valley,0.68,0.74,0.75,0.85,0.7,0.8,0.8,0.71,0.73,0.73,1,1.17,1.15,1.17,1.17,1.04,1.01,1.01,1.02,1.02,1.02,,1.03
217,Nagaland,Noklak,,,,,,,,,,,,,,,,,,,,,,1.13,1.16
218,Dadra and Nagar Haveli,Dadra and Nagar Haveli,0.61,1.16,1.16,0.88,0.88,0.92,1.08,1,1,0.5,1,0.95,0.95,0.95,0.94,0.8,,0.75,,,,,
219,Nagaland,Longleng,,,,,,,,,0.89,0.33,0.84,0.84,1.11,1.11,1.11,1.11,1.16,1.16,1.16,1.16,1.16,1.12,1.15
220,Maharashtra,Satara,0.67,0.77,0.29,0.24,0.3,0.3,0.18,0.41,0.56,0.4,1.15,0.43,0.27,0.57,0.38,0.33,,,,,,,
221,Karnataka,Mandya,0.83,0.88,0.03,,,,,,,,,,,,,,,0.56,1.12,0.43,1.15,0.92,0.5
222,Karnataka,Hassan,0.75,0.64,0.77,,0.72,0.22,0.17,0.68,,0.68,0.78,0.58,0.39,0.52,0.46,0.44,0.12,,0.12,0.54,1.15,0.93,0.43
223,Assam,Kokrajhar,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.59,0.58,0.61,0.59,0.59,0.74,0.66,0.67,0.67,0.55,0.55,0.56,0.56,1.14
224,Nagaland,Chumoukedima,,,,,,,,,,,,,,,,,,,,,,,1.13
225,Nagaland,Shamator,,,,,,,,,,,,,,,,,,,,,,,1.13
226,Uttar Pradesh,Mahoba,0.67,0.68,0.55,,0.36,0.67,0.62,0.6,0.61,0.5,0.76,1.13,1,0.81,0.67,0.5,0.53,0.67,,0.73,0.8,,0.67
227,Nagaland,Nuiland,,,,,,,,,,,,,,,,,,,,,,,1.12
228,Arunachal Pradesh,Shi yomi,,,,,,,,,,,,,,,,,,,,0.84,0.87,,1.11
229,Madhya Pradesh,Chhindwara,0.12,0.17,0.15,0.26,0.23,0.56,0.26,0.28,0.25,0.34,0.26,0.41,0.51,0.36,0.7,0.53,1.11,0.98,0.37,0.66,,0.56,1.06
230,Assam,Baksa,,,,,,0.45,0.45,0.45,0.49,0.46,0.45,0.48,0.46,0.45,0.57,1.04,0.58,0.64,0.56,0.65,0.71,0.71,1.11
231,Sikkim,Mangan,0.92,0.65,0.57,0.8,0.77,0.78,0.93,0.71,0.95,1.1,0.95,0.93,0.92,0.93,0.93,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99
232,Meghalaya,North garo hills,,,,,,,,,,,,,,1.03,1.05,1.07,1.08,1.09,1.08,1.06,1.06,,1.1
233,Andhra Pradesh,Srikakulam,0.72,0.63,0.65,0.7,0.53,0.76,0.74,,0.76,0.69,0.95,0.71,,,,0.58,0.63,1.09,0.83,0.71,1,1,
234,Rajasthan,Sirohi,0.01,0.8,0.01,0.8,0.33,0.78,0.67,0.75,0.56,0.21,0.82,0.72,1.03,0.59,0.12,0.84,0.72,0.58,1.06,1.01,1.09,0.89,0.88
235,Andhra Pradesh,Nandyal,,,,,,,,,,,,,,,,,,,,,,,1.09
236,Uttar Pradesh,Farrukhabad,,,,,,,,,,,,,,,,,,,,,,,1.09
237,Maharashtra,Bhandara,0.67,1,1,,,,,,,,1.09,,,,,,,,,,,,
238,Sikkim,Pakyong,,,,,,,,,,,,,,,,,,,,,,,1.09
239,West Bengal,Hooghly,1.08,,,,,,,,,,,,,,,,,,,,,,
240,Uttar Pradesh,Allahabad,0.67,0.7,0.62,,0.35,,0.6,0.6,0.6,0.4,0.84,,,,,0.7,0.36,0.64,0.8,0.6,0.84,0.92,1.08
241,Uttar Pradesh,Siddharth nagar,0.68,0.71,0.69,,0.34,0.77,0.6,,0.67,,,,,,,,,,,,,0.92,1.08
242,Uttar Pradesh,Azamgarh,0.75,0.77,1.08,,0.37,0.64,0.64,0.6,0.63,0.49,0.71,0.86,0.9,0.75,0.76,0.6,0.55,0.5,0.67,0.73,0.78,,0.77
243,Sikkim,Soreng,,,,,,,,,,,,,,,,,,,,,,,1.08
244,Sikkim,Geyzing,0.95,0.94,0.9,0.86,0.86,0.93,0.97,1.01,0.97,0.98,0.98,0.99,1.03,1.03,1.04,1.05,1.07,1.07,1.07,1.07,1.08,1.08,1.08
245,Arunachal Pradesh,Siang,,,,,,,,,,,,,,,,1.08,1.05,1.05,1.05,1.06,1.06,,1.07
246,Maharashtra,Latur,0.6,0.67,0.35,0.44,0.5,0.62,0.75,0.36,0.18,0.33,1.08,0.27,0.29,0.29,0.4,0.1,,,,,,,
247,Arunachal Pradesh,Pakke kessang,,,,,,,,,,,,,,,,,,,,1.06,1.08,,1.08
248,Uttar Pradesh,Deoria,0.71,0.85,0.63,,0.33,0.76,0.6,,,0.44,,1,1.08,,,,,,,,,,
249,Uttar Pradesh,Firozabad,,,,,,,,,,,,,,,,,,,,,,,1.08
250,Arunachal Pradesh,West kameng,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,1.05,0.99,0.98,1.07,0.98,0.98,0.98,0.98,0.96,0.96,0.96,0.96,0.97,,0.97
251,Tamil Nadu,Tirupathur,,,,,,,,,,,,,,,,,,,,0.75,0.93,1.07,0.9
252,Madhya Pradesh,Vidisha,0.3,0.33,0.28,0.32,0.32,0.63,0.36,,0.31,0.33,0.31,0.69,0.51,0.35,,0.4,1,,,,,,1.06
253,Uttar Pradesh,Bahraich,0.67,0.77,0.49,,0.34,0.77,0.6,0.59,0.6,0.42,0.84,0.93,1.06,0.72,,,0.36,0.67,0.82,0.61,0.85,,0.78
254,Uttar Pradesh,Chitrakoot,0.65,0.69,0.48,,0.36,0.67,0.61,0.6,0.61,0.51,0.78,1.06,1.01,0.73,,0.56,0.39,0.66,0.8,,0.83,,0.65
255,Meghalaya,East garo hills,0.84,0.83,0.83,0.83,0.83,0.84,0.84,0.86,0.86,0.86,0.85,0.86,0.95,1,1.01,1.05,1.06,1.05,1.05,1.04,1.04,,0.89
256,Karnataka,Gulbarga,0.68,0.64,0.59,0.57,0.64,0.84,0.32,0.22,,0.22,0.35,0.32,0.26,0.36,0.34,0.25,,0.5,1.05,0.39,1.01,0.81,0.25
257,Arunachal Pradesh,Kra daadi,,,,,,,,,,,,,,,,1.05,0.92,0.93,0.95,0.95,0.98,,0.98
258,Uttar Pradesh,Barabanki,0.76,0.78,0.4,,0.34,0.73,0.64,0.6,0.6,0.43,0.84,0.93,1.05,0.78,0.76,0.71,0.37,0.68,0.8,0.63,0.83,,0.77
259,Arunachal Pradesh,Namsai,,,,,,,,,,,,,,,,1.02,0.91,0.92,0.96,0.98,1.04,,1.05
260,Madhya Pradesh,Dindori,0.12,0.24,0.17,0.22,0.19,0.02,0.17,,0.21,0.19,0.23,0.24,0.49,0.88,0.33,0.81,1.05,0.98,0.74,0.98,,0.8,1.04
261,Madhya Pradesh,Rewa,0.28,0.33,0.28,0.31,0.34,0.26,0.34,,0.4,0.35,0.52,0.37,0.26,0.46,0.5,0.5,1,1.04,0.54,0.66,,0.66,0.83
262,Sikkim,Namchi,0.95,0.95,0.95,0.95,0.95,1,1,0.8,0.91,0.93,0.93,0.93,0.97,0.99,0.99,1.01,1.02,1.03,1.03,1.03,1.04,1.04,1.04
263,Madhya Pradesh,Sidhi,0.26,0.28,0.25,0.37,0.31,0.42,0.33,,0.33,0.32,0.38,0.32,0.42,0.6,0.57,0.83,0.83,1.04,0.64,0.79,,0.8,0.87
264,Karnataka,Chikballapur,,,,,,,,,,0.72,0.63,0.53,,0.61,0.5,0.35,0.32,0.7,0.9,0.52,1.04,1.03,1.04
265,Uttar Pradesh,Gorakhpur,0.67,0.74,0.84,,0.36,0.73,0.6,0.6,0.5,0.42,,1,1.04,0.71,0.76,0.77,0.36,0.67,0.77,0.57,0.87,,0.79
266,Uttar Pradesh,Hamirpur,0.67,0.65,0.66,,0.38,0.67,0.63,0.63,,0.67,0.71,1.03,1,1,,0.67,0.8,0.6,,,,,
267,Uttar Pradesh,Gonda,1.03,0.78,0.45,,,0.5,,,,,,,,,,,,,,,,,
268,Uttar Pradesh,Balrampur,0.67,0.77,0.52,,0.34,0.76,0.61,0.59,0.6,0.41,,0.94,1.03,0.73,0.75,0.72,0.36,0.64,0.79,0.61,,,0.87
269,Madhya Pradesh,Shahdol,0.2,0.27,0.27,0.37,0.3,0.24,0.31,,0.36,0.31,0.42,0.41,0.46,0.77,0.38,0.71,0.86,1.02,0.54,0.76,,0.87,0.49
270,Himachal Pradesh,Shimla,0.63,0.96,0.64,,,1.02,1.02,1.02,1.02,0.5,0.81,0.57,0.96,1.01,1.01,0.95,1.01,0.96,0.95,1.01,0.56,0.56,0.56
271,Andhra Pradesh,Visakhapatanam,0.44,0.53,0.4,0.43,0.39,0.41,0.42,0.42,0.44,0.44,1.01,0.62,0.54,0.54,0.56,0.3,0.41,0.38,0.4,0.46,0.48,0.72,
272,Karnataka,Bijapur,0.59,0.33,0.22,0.58,0.36,,,0.27,,,,,,,,,,0.52,1.01,0.39,0.88,0.86,0.22
273,Uttar Pradesh,Amethi,,,,,,,,,,,,0.93,1.01,0.76,0.76,0.68,0.47,0.65,0.78,0.68,0.81,,0.75
274,Gujarat,Aravalli,,,,,,,,,,,,,,,0.91,1.01,,,,,,,
275,Uttar Pradesh,Faizabad,0.74,0.73,0.44,,0.4,0.5,0.67,0.5,0.62,,0.83,1,,,,1,0.4,0.67,0.67,0.67,1,,0.88
276,Tamil Nadu,Tiruppur,,,,,,,,,,,,,,,,,1,1,,,,,
277,Bihar,Gaya,0.58,,1,0.71,0.71,0.74,,0.67,0.73,,0.77,0.75,0.77,0.74,0.75,0.71,,,,,,,
278,Jammu and Kashmir,Srinagar,,,,1,,,,,,,,,,,,,,,,,,,
279,Maharashtra,Chandrapur,0.69,0.71,0.5,0.64,1,0.63,1,1,1,,0.98,0.3,0.2,0.6,0.3,,,,,,,,
280,Assam,Dhemaji,0.65,0.68,0.61,0.69,0.67,0.68,0.67,0.67,0.7,0.7,0.71,0.65,0.75,0.69,1,0.81,0.82,0.82,0.41,0.59,0.56,0.29,0.42
281,Bihar,Madhubani,0.78,0.8,1,1,,1,,0.75,0.75,0.67,,,,,,,,,,,0.71,,
282,Uttar Pradesh,Hardoi,0.67,0.62,0.58,,0.38,,1,,,0.64,,,,,,,,,,0.9,,,
283,Uttar Pradesh,Kanpur dehat,,,,,0.33,,,,0.57,,,1,,0.67,,,0.67,,,0.83,0.67,,
284,Uttar Pradesh,Mau,0.86,0.52,0.61,,0.4,0.57,0.62,0.6,0.62,0.63,0.71,1,1,0.82,0.73,0.59,0.62,0.59,0.74,0.76,0.78,0.79,1
285,Arunachal Pradesh,Upper siang,0.68,0.95,0.8,0.8,1,1,1,0.77,0.5,0.6,0.6,0.66,0.65,0.86,0.87,0.94,0.92,0.92,0.92,0.92,0.93,,0.94
286,Madhya Pradesh,Narsinghpur,0.17,0.34,0.31,0.37,0.34,0.67,0.31,,0.31,0.32,0.44,0.38,0.31,0.33,,,,1,0.28,0.41,,0.45,0.59
287,Madhya Pradesh,Shajapur,,,0.22,,,,,,,,,,,,,,,,1,,,,
288,Uttar Pradesh,Maharajganj,0.69,0.86,0.71,,0.33,1,1,0.6,1,,1,,,,,,0.67,0.67,0.67,,0.67,,
289,Rajasthan,Dausa,0.05,1,0.25,,0.5,,,,,,,,,,,,,,,,,,
290,Madhya Pradesh,Ratlam,0.29,0.26,0.32,0.44,0.3,0.29,0.41,,0.45,0.4,0.59,,0.38,0.46,,,,,1,,,0.73,
291,Bihar,Purbi champaran,0.53,0.8,0.75,0.77,0.83,1,,1,1,0.78,0.73,,,,0.75,,,,,,,,
292,Bihar,Banka,,0.49,1,0.75,0.74,,,,,,,,,,,,,,,,,,1
293,Himachal Pradesh,Kullu,0.16,0.2,0.03,,,0.33,0.29,0.6,0.63,0.5,0.8,1,1,1,1,1,1,1,0.99,1,0.55,0.56,0.56
294,Bihar,Sheikhpura,,,,0.75,0.67,0.5,,,,,,,,,,1,1,,,,,,
295,Telangana,Rajanna,,,,,,,,,,,,,,,,,,,,,1,,
296,Andhra Pradesh,East godavari,0.53,0.48,0.38,0.58,0.44,0.55,0.52,1,0.39,0.48,0.99,0.62,,0.51,0.55,0.4,0.41,0.56,0.41,0.36,0.51,0.66,
297,Rajasthan,Rajsamand,0.01,0.62,0.01,0.6,0.18,0.59,1,1,0.09,0.18,0.5,1,0.35,,,,1,,,,,,
298,Kerala,Wayanad,,,,1,,,,,,,,,,,,,,,,,,,
299,Uttar Pradesh,Moradabad,1,1,0.5,,,,,,,,,,,,,,,,,,,,
300,Bihar,Nalanda,0.58,0.81,0.77,0.8,0.81,0.76,,0.83,0.76,1,,,,,,1,0.77,0.75,0.83,0.79,,1,1
301,Kerala,Kottayam,,,,1,,,,,,,,,,,,,,,,,,,
302,Uttar Pradesh,Bijnor,,,,,,1,,,,,,,,,,,,,,,,,
303,Gujarat,Sabar kantha,,,1,,,,,,,,,,,,,,,,,,,,
304,Assam,Sivasagar,0.6,0.6,0.6,0.67,1,0.67,0.75,0.6,0.4,1,0.5,0.5,0.67,0.6,0.63,0.6,0.63,0.57,0.33,0.33,1,0.64,0.6
305,Bihar,Munger,,,,0.78,0.83,0.75,,,0.8,,1,,,1,1,1,,1,1,1,1,1,
306,Tripura,Sepahijala,,,,,,,,,,,,,,,,,0.82,0.81,1,0.8,0.76,0.81,1
307,Telangana,Vikarabad,,,,,,,,,,,,,,,,,,,,,0.54,0.76,1
308,Uttar Pradesh,Jhansi,0.5,0.4,0.43,,0.4,,,,1,,0.8,0.9,0.95,0.83,,,0.7,0.65,0.7,0.78,0.74,0.64,
309,Bihar,Aurangabad,,1,0.67,1,1,,,0.73,0.73,,,,0.71,0.8,0.75,,,,,,,,0.8
310,Uttar Pradesh,Rampur,,1,1,,,,,,,,,,,,,,,,,1,,,
311,Rajasthan,Pali,0,0.48,0.2,0.56,0.5,0.3,0.59,0.49,0.75,,0.17,0.57,1,0.16,0.6,0.59,0.62,,,,,1,
312,Madhya Pradesh,Mandsaur,,,,,,,,,,,,,,,,,,,1,,,,
313,Bihar,Arwal,,,,,,,,,,,,,,,1,1,,,,,,,
314,Uttar Pradesh,Lucknow,0.68,0.69,0.58,,0.35,0.74,0.61,0.59,0.67,0.5,0.75,1,0.91,0.83,1,0.67,0.63,0.63,0.75,0.75,0.88,,0.5
315,Rajasthan,Barmer,1,,,1,1,0.67,,,,,,,,,,1,,,,,,,
316,Tamil Nadu,Kanchipuram,,,,,,,,,,,,,,0.5,,,,,,,,1,1
317,Madhya Pradesh,Alirajpur,,,,,,,,,0.28,0.24,0.28,0.22,0.32,0.43,,0.46,1,1,0.63,0.54,,0.46,0.62
318,Tripura,Unakoti,,,,,,,,,,,,,,,,,0.79,0.78,1,0.85,0.8,0.83,1
319,Himachal Pradesh,Chamba,0.21,0.25,0.14,,,0.07,0.3,0.3,0.3,0.14,0.23,0.67,0.28,0.29,0.29,0.41,0.29,0.43,0.88,0.98,1,0.75,0.76
320,Maharashtra,Palghar,,,,,,,,,,,,,,,1,0.61,,,,,,,
321,Tripura,Gomati,,,,,,,,,,,,,,,,,0.8,0.8,0.61,0.82,0.81,0.81,1
322,Bihar,Muzaffarpur,,0.75,0.75,0.74,,0.72,,1,0.67,0.75,1,1,0.81,1,0.83,0.86,0.8,,,,,,
323,Andhra Pradesh,Tirupati,,,,,,,,,,,,,,,,,,,,,,,1
324,Rajasthan,Jodhpur,,,,,,,,0.33,0.5,1,,0.5,,,,,,,,,,,
325,Uttar Pradesh,Bulandshahr,,,,,,,,,,,,,,,,,,,,,,,1
326,Uttar Pradesh,Mirzapur,0.47,0.58,0.54,,0.48,0.95,0.9,0.49,0.69,0.43,0.5,1,,,,,,,,,,,
327,Bihar,Buxar,,,0.5,1,,0.75,,,0.8,,,,,0.75,0.75,,,,,0.75,0.75,0.75,0.75
328,Arunachal Pradesh,Changlang,0.69,0.8,0.8,0.82,0.8,0.81,0.81,0.81,0.97,0.98,0.98,0.93,1,0.58,0.62,0.63,0.61,0.62,0.62,0.62,0.62,,0.65
329,Gujarat,Rajkot,,,,,,,,,,,,,,,,1,,,,,,,
330,Bihar,Sitamarhi,0.67,0.78,0.5,0.5,0.75,1,,0.72,0.74,,,,,,,,,,,,,,
331,Maharashtra,Gondia,0.75,0.67,1,0.5,0.25,0.6,,0.5,0.5,,0.79,,0.2,,,0.2,,,,,,,
332,Assam,Dibrugarh,0.48,0.48,0.48,0.48,0.48,0.46,0.44,0.44,0.5,,,,,,,,0.5,1,,0.63,,,
333,Bihar,Lakhisarai,,1,,,,,,,,,,,,,,,1,,,,,,
334,Uttar Pradesh,Fatehpur,0.59,0.58,0.59,,0.38,0.75,0.63,0.63,,,,,,,,1,,,,,,,
335,Arunachal Pradesh,Lohit,0.9,0.73,0.95,0.96,0.95,0.89,1,0.85,0.81,0.74,0.84,0.91,0.86,0.8,0.78,0.99,0.75,0.79,0.84,0.87,0.93,,0.94
336,Bihar,Bhojpur,1,,,0.79,0.83,0.76,,0.74,0.75,0.76,0.77,0.75,0.77,0.75,0.75,0.75,0.75,0.75,0.76,0.8,,,
337,Bihar,Nawada,0.52,0.79,0.75,0.76,0.74,0.71,,0.5,0.72,,,,,0.75,,,,1,,,,,0.75
338,Karnataka,Dakshin kannad,,,,,,,,,,,,,,,,,,,,0.38,1,,
339,Madhya Pradesh,Seoni,0.07,0.19,0.15,0.31,0.23,0.52,0.24,,0.25,0.24,0.28,0.25,0.36,0.27,0.5,0.29,1,0.89,0.31,0.4,,0.42,0.88
340,Bihar,Katihar,0.52,0.79,0.78,0.78,0.79,0.76,,0.77,0.78,0.79,0.77,0.76,0.75,,0.75,0.75,0.76,0.75,0.75,1,0.8,0.75,0.86
341,Uttar Pradesh,Mathura,0.6,,1,,,,,,,,,,,,,,,,,,,,
342,Uttar Pradesh,Budaun,1,,,,,,,,,,,,,,,,,,,,,,
343,Gujarat,Tapi,,,,,,,,,,,,,,,,,,,,,1,,
344,Bihar,Kishanganj,,1,0.74,0.74,0.74,0.74,,,0.74,,,,,,,,,,,,,,
345,Assam,Karimganj,,0.5,,0.6,0.6,0.67,,,0.67,0.5,0.5,,1,0.5,0.5,0.5,0.5,0.5,0.5,0.84,0.5,0.57,0.56
346,Uttar Pradesh,Ghaziabad,,,1,,,,,,,,,,,,,,,,,,,,
347,Chhattisgarh,Raipur,0.06,0.15,0.1,0.15,0.18,0.14,0.14,0.16,0.14,0.1,0.15,0.13,1,0.13,0.2,,,,,0.2,0.2,0.3,0.5
348,Tripura,West tripura,,,,,,,,,,,,,,,,,0.8,0.83,0.79,0.76,0.8,0.77,1
349,Gujarat,Bharuch,,0.33,,0.33,1,,,,,,,,,,,,,,,,,,
350,Rajasthan,Alwar,0.05,,0.1,1,,,,,,,,,,,,,,,,,,,
351,Bihar,Pashchim champaran,0.51,0.79,0.77,0.79,0.99,0.79,,0.78,0.79,0.79,0.78,,,,,,,,,,,,
352,Tripura,Dhalai,,,,,,,,,,,,,,,,,0.8,0.82,0.84,0.84,0.81,0.83,0.99
353,Tripura,Khowai,,,,,,,,,,,,,,,,,0.82,0.81,0.85,0.84,0.8,0.81,0.99
354,Arunachal Pradesh,West siang,0.81,0.85,0.83,0.84,0.84,0.87,0.85,0.85,0.86,0.87,0.88,0.98,0.82,0.83,0.84,0.84,0.83,0.83,0.83,0.83,0.85,,0.85
355,West Bengal,Murshidabad,,0.98,0.65,,,,,,,,,,,,,,,,,,,,
356,Karnataka,Yadgir,,,,,,,,,,,0.8,0.33,0.31,0.35,0.36,0.33,0.38,0.54,0.56,0.43,0.71,0.98,0.41
357,Uttar Pradesh,Lalitpur,0.73,0.73,0.44,,0.41,0.65,0.64,0.6,0.61,0.51,0.8,0.94,0.97,0.83,0.75,0.71,0.56,0.64,0.76,0.63,0.78,0.66,0.76
358,Assam,Darrang,0.65,0.65,0.65,0.65,0.64,0.66,0.66,0.67,,0.66,0.67,0.69,0.68,0.67,0.86,0.77,0.69,0.69,0.68,0.68,0.97,0.79,0.69
359,Madhya Pradesh,Anuppur,,,,0.35,0.31,0.33,0.29,0.21,0.32,0.17,0.23,0.29,0.46,0.53,0.67,0.69,0.85,0.96,0.53,0.96,,0.79,0.83
360,Maharashtra,Jalna,0.58,0.62,0.33,0.4,0.2,0.53,0.31,0.44,0.14,0.2,0.96,0.5,,0.4,0.53,,,,,,,,
361,Tripura,South tripura,,,,,,,,,,,,,,,,,0.79,0.61,0.79,0.79,0.79,0.79,0.96
362,Arunachal Pradesh,Lower siang,,,,,,,,,,,,,,,,,,,0.95,0.95,0.96,,0.96
