State,District,Median,Max,Yield_Class
Maharashtra,Sangli,50.6,50.6,High
Maharashtra,Satara,42.93,42.93,High
Maharashtra,Sindhudurg,25.2,25.2,Medium
Maharashtra,Solapur,39.55,39.55,High
Maharashtra,Thane,23.34,23.34,Medium
Maharashtra,Wardha,55.7,55.7,High
Maharashtra,Washim,137.4,137.4,High
Maharashtra,Yavatmal,56.3,56.3,High
Manipur,Bishnupur,13.0,133.6,Medium
Manipur,Chandel,12.88,13.7,Medium
Manipur,Churachandpur,12.97,13.5,Medium
Manipur,Imphal East,12.935,133.48,Medium
Manipur,Imphal West,12.995,14.23,Medium
Manipur,Senapati,12.925,13.64,Medium
Manipur,Tamenglong,12.895,19.1,Medium
Manipur,Thoubal,13.2,14.29,Medium
Manipur,Ukhrul,12.955,13.7,Medium
Meghalaya,East Garo Hills,14.58,18.3,Medium
Meghalaya,East Jaintia Hills,3.42,4.67,Low
Meghalaya,East Khasi Hills,11.41,13.57,Medium
Meghalaya,North Garo Hills,13.43,13.44,Medium
Meghalaya,Ri Bhoi,17.46,18.57,Medium
Meghalaya,South Garo Hills,10.63,12.42,Medium
Meghalaya,South West Garo Hills,13.18,13.19,Medium
Meghalaya,South West Khasi Hills,5.62,5.62,Low
Meghalaya,West Garo Hills,12.79,13.65,Medium
Meghalaya,West Jaintia Hills,3.34,3.35,Low
Meghalaya,West Khasi Hills,6.13,7.82,Low
Puducherry,Karaikal,20.0,40.0,Medium
Puducherry,Mahe,12.5,22.0,Medium
Puducherry,Pondicherry,34.8,68.0,High
Puducherry,Yanam,15.0,24.0,Medium
Rajasthan,Banswara,9.0,9.0,Low
Rajasthan,Baran,8.0,8.0,Low
Rajasthan,Bhilwara,1.0,1.0,Low
Rajasthan,Chittorgarh,15.61,15.78,Medium
Rajasthan,Dungarpur,2.25,2.25,Low
Rajasthan,Karauli,5.0,7.0,Low
Rajasthan,Kota,1.0,1.0,Low
Rajasthan,Pratapgarh,22.5,22.5,Medium
Rajasthan,Rajsamand,3.0,3.0,Low
Rajasthan,Sirohi,2.5,4.0,Low
Rajasthan,Tonk,140.0,140.0,High
Rajasthan,Udaipur,9.5,11.0,Low
Tamil Nadu,Ariyalur,39.845,43.69,High
Tamil Nadu,Chengalpattu,39.35,39.97,High
Tamil Nadu,Chennai,39.85,43.19,High
Tamil Nadu,Coimbatore,39.61,49.74,High
Tamil Nadu,Cuddalore,39.485,58.58,High
Tamil Nadu,Dharmapuri,40.305,53.58,High
Tamil Nadu,Dindigul,29.565,95.76,High
Tamil Nadu,Erode,36.625,68.42,High
Tamil Nadu,Kallakurichi,39.35,39.93,High
Tamil Nadu,Kanchipuram,40.235,53.58,High
Tamil Nadu,Kanniyakumari,27.345,47.18,Medium
Tamil Nadu,Karur,40.465,66.88,High
Tamil Nadu,Krishnagiri,41.120000000000005,53.58,High
Tamil Nadu,Madurai,43.345,57.13,High
Tamil Nadu,Mayiladuthurai,39.35,39.87,High
Tamil Nadu,Nagapattinam,40.305,53.58,High
Tamil Nadu,Namakkal,38.835,53.58,High
Tamil Nadu,Perambalur,40.33,87.55,High
Tamil Nadu,Pudukkottai,49.955,66.22,High
Tamil Nadu,Ramanathapuram,40.315,53.58,High
Tamil Nadu,Ranipet,39.9,51.41,High
Tamil Nadu,Salem,38.835,53.58,High
Tamil Nadu,Sivaganga,41.115,53.58,High
Tamil Nadu,Tenkasi,39.89,57.15,High
Tamil Nadu,Thanjavur,41.36,76.23,High
Tamil Nadu,The Nilgiris,40.325,53.58,High
Tamil Nadu,Theni,57.125,89.32,High
Tamil Nadu,Thiruvallur,40.31,53.58,High
Tamil Nadu,Thiruvarur,40.3,53.58,High
Tamil Nadu,Tiruchirappalli,45.5,55.15,High
Tamil Nadu,Tirunelveli,30.075000000000003,48.01,High
Tamil Nadu,Tirupathur,21.88,41.35,Medium
Tamil Nadu,Tiruppur,38.965,48.78,High
Tamil Nadu,Tiruvannamalai,37.53,97.16,High
Tamil Nadu,Tuticorin,48.59,71.12,High
Tamil Nadu,Vellore,37.02,79.97,High
Tamil Nadu,Villupuram,41.47,53.58,High
Tamil Nadu,Virudhunagar,40.615,53.58,High
Telangana,Adilabad,34.12,64.42,High
Telangana,Bhadradri Kothagudem,47.18,65.32,High
Telangana,Jagitial,52.895,64.42,High
Telangana,Jangoan,44.35,61.5,High
Telangana,Jayashankar Bhupalapally,46.67,64.42,High
Telangana,Jogulamba Gadwal,46.25,64.43,High
Telangana,Kamareddy,46.64,64.43,High
Telangana,Karimnagar,42.175,64.44,High
Telangana,Khammam,33.36,64.42,High
Telangana,Kumuram Bheem Asifabad,46.67,64.38,High
Telangana,Mahabubabad,53.065,64.5,High
Telangana,Mahabubnagar,48.0,64.5,High
Telangana,Medak,32.62,64.33,High
Telangana,Medchal Malkajgiri,46.7,64.33,High
Telangana,Mulugu,46.67,61.58,High
Telangana,Nagarkurnool,46.67,61.67,High
Telangana,Nalgonda,31.18,47.85,High
Telangana,Narayanpet,46.67,61.63,High
Telangana,Nirmal,46.69,64.44,High
Telangana,Nizamabad,32.62,64.41,High
Telangana,Peddapalli,46.65,64.42,High
Telangana,Rajanna Sircilla,38.0,42.0,High
Telangana,Ranga Reddy,32.62,64.44,High
Telangana,Sangareddy,57.34,66.31,High
Telangana,Siddipet,50.6,64.4,High
Telangana,Suryapet,52.955,64.43,High
Telangana,Vikarabad,46.67,64.41,High
Telangana,Wanaparthy,44.35,59.0,High
Telangana,Warangal,31.14,69.69,High
Telangana,Yadadri Bhuvanagiri,46.67,64.5,High
Uttar Pradesh,Agra,45.25,46.75,High
Uttar Pradesh,Aligarh,47.43,55.0,High
Uttar Pradesh,Ambedkar Nagar,44.77,55.17,High
Uttar Pradesh,Amethi,48.5,54.0,High
Uttar Pradesh,Amroha,46.29,47.86,High
Uttar Pradesh,Auraiya,44.0,55.33,High
Uttar Pradesh,Ayodhya,44.2,55.22,High
Uttar Pradesh,Azamgarh,41.0,46.64,High
Uttar Pradesh,Baghpat,47.59,48.33,High
Uttar Pradesh,Bahraich,44.65,55.22,High
Uttar Pradesh,Ballia,45.325,54.78,High
