State,District,Median,Max,Yield_Class
Madhya Pradesh,Umaria,5.33,10.0,Medium
Madhya Pradesh,Vidisha,5.83,11.78,Medium
Manipur,Bishnupur,6.58,6.58,Medium
Manipur,Chandel,6.73,6.86,Medium
Manipur,Churachandpur,5.8,6.6,Medium
Manipur,Imphal East,6.5,6.5,Medium
Manipur,Imphal West,4.675,6.6,Medium
Manipur,Senapati,3.8,6.63,Low
Manipur,Tamenglong,6.6,6.6,Medium
Manipur,Thoubal,5.8,6.6,Medium
Manipur,Ukhrul,5.055,6.6,Medium
Meghalaya,East Garo Hills,3.185,3.66,Low
Meghalaya,East Jaintia Hills,2.915,3.22,Low
Meghalaya,East Khasi Hills,3.935,4.36,Low
Meghalaya,North Garo Hills,3.69,3.7,Low
Meghalaya,Ri Bhoi,5.925,6.8,Medium
Meghalaya,South Garo Hills,3.43,3.92,Low
Meghalaya,South West Garo Hills,3.925,3.93,Low
Meghalaya,South West Khasi Hills,3.305,3.33,Low
Meghalaya,West Garo Hills,3.325,3.68,Low
Meghalaya,West Jaintia Hills,3.14,3.14,Low
Meghalaya,West Khasi Hills,3.595,3.87,Low
Nagaland,Chumoukedima,9.57,9.57,High
Nagaland,Dimapur,8.5,9.53,Medium
Nagaland,Kiphire,8.5,9.6,Medium
Nagaland,Kohima,8.51,9.59,Medium
Nagaland,Longleng,8.5,9.51,Medium
Nagaland,Mokokchung,8.52,9.53,Medium
Nagaland,Mon,8.5,9.46,Medium
Nagaland,Niuland,9.59,9.59,High
Nagaland,Noklak,9.48,9.48,Medium
Nagaland,Peren,8.5,9.55,Medium
Nagaland,Phek,8.5,9.51,Medium
Nagaland,Shamator,9.52,9.52,Medium
Nagaland,Tseminyu,9.58,9.58,High
Nagaland,Tuensang,8.56,9.51,Medium
Nagaland,Wokha,8.5,9.54,Medium
Nagaland,Zunheboto,8.495000000000001,9.56,Medium
Odisha,Anugul,8.24,9.28,Medium
Odisha,Balangir,8.34,9.83,Medium
Odisha,Baleshwar,8.21,8.92,Medium
Odisha,Bargarh,8.29,9.16,Medium
Odisha,Bhadrak,8.525,9.42,Medium
Odisha,Boudh,8.27,8.56,Medium
Odisha,Cuttack,8.245000000000001,8.37,Medium
Odisha,Deogarh,8.405000000000001,9.35,Medium
Odisha,Dhenkanal,8.375,9.78,Medium
Odisha,Gajapati,8.325,9.32,Medium
Odisha,Ganjam,8.370000000000001,9.42,Medium
Odisha,Jagatsinghapur,8.59,12.98,Medium
Odisha,Jajapur,8.195,8.4,Medium
Odisha,Jharsuguda,8.14,10.0,Medium
Odisha,Kalahandi,8.399999999999999,10.24,Medium
Odisha,Kandhamal,8.295,9.36,Medium
Odisha,Kendrapara,8.125,9.84,Medium
Odisha,Kendujhar,8.28,10.2,Medium
Odisha,Khordha,8.535,9.52,Medium
Odisha,Koraput,8.254999999999999,9.14,Medium
Odisha,Malkangiri,8.54,9.57,Medium
Odisha,Mayurbhanj,8.125,10.55,Medium
Odisha,Nabarangpur,8.129999999999999,10.14,Medium
Odisha,Nayagarh,8.21,10.15,Medium
Odisha,Nuapada,8.39,9.23,Medium
Odisha,Puri,8.399999999999999,9.29,Medium
Odisha,Rayagada,8.285,9.87,Medium
Odisha,Sambalpur,8.235,9.5,Medium
Odisha,Sonepur,8.434999999999999,9.27,Medium
Odisha,Sundargarh,8.225000000000001,9.97,Medium
Puducherry,Pondicherry,9.0,13.83,Medium
Rajasthan,Ajmer,1.31,10.0,Low
Rajasthan,Alwar,3.255,8.0,Low
Rajasthan,Banswara,20.0,20.0,High
Rajasthan,Baran,1.88,4.0,Low
Rajasthan,Barmer,1.0,2.94,Low
Rajasthan,Bharatpur,4.84,9.67,Medium
Rajasthan,Bhilwara,1.4,4.0,Low
Rajasthan,Bikaner,1.0,9.5,Low
Rajasthan,Bundi,4.52,9.29,Medium
Rajasthan,Chittorgarh,4.28,8.57,Medium
Rajasthan,Churu,1.0,15.0,Low
Rajasthan,Dausa,1.75,4.25,Low
Rajasthan,Dholpur,2.385,12.06,Low
Rajasthan,Ganganagar,4.5,10.0,Medium
Rajasthan,Hanumangarh,1.0,1.0,Low
Rajasthan,Jaipur,1.285,4.25,Low
Rajasthan,Jalore,3.94,6.22,Low
Rajasthan,Jhalawar,2.33,7.22,Low
Rajasthan,Jhunjhunu,2.0,4.0,Low
Rajasthan,Jodhpur,1.0,15.0,Low
Rajasthan,Karauli,3.05,5.0,Low
Rajasthan,Kota,1.0,1.0,Low
Rajasthan,Nagaur,2.1,4.56,Low
Rajasthan,Pali,1.05,3.64,Low
Rajasthan,Pratapgarh,1.0,1.0,Low
Rajasthan,Rajsamand,3.0,3.0,Low
Rajasthan,Sawai Madhopur,2.86,3.0,Low
Rajasthan,Sikar,12.0,30.04,High
Rajasthan,Sirohi,6.5,15.0,Medium
Rajasthan,Tonk,4.0,4.0,Low
Rajasthan,Udaipur,1.0,1.17,Low
Tamil Nadu,Ariyalur,20.33,25.0,High
Tamil Nadu,Chengalpattu,15.0,15.0,High
Tamil Nadu,Coimbatore,17.0,21.0,High
Tamil Nadu,Cuddalore,11.39,27.13,High
Tamil Nadu,Dharmapuri,15.66,36.44,High
Tamil Nadu,Dindigul,19.52,84.0,High
Tamil Nadu,Erode,17.25,127.0,High
Tamil Nadu,Kallakurichi,18.51,19.64,High
Tamil Nadu,Kanchipuram,16.5,26.0,High
Tamil Nadu,Kanniyakumari,13.0,13.0,High
Tamil Nadu,Karur,20.87,34.51,High
Tamil Nadu,Krishnagiri,14.875,26.25,High
Tamil Nadu,Madurai,15.995,38.13,High
Tamil Nadu,Nagapattinam,14.67,17.0,High
Tamil Nadu,Namakkal,18.43,93.0,High
Tamil Nadu,Perambalur,16.2,29.0,High
Tamil Nadu,Pudukkottai,17.67,26.0,High
Tamil Nadu,Ranipet,17.25,32.0,High
Tamil Nadu,Salem,16.8,27.0,High
Tamil Nadu,Sivaganga,17.0,33.0,High
Tamil Nadu,Tenkasi,21.0,21.0,High
Tamil Nadu,Thanjavur,15.13,30.5,High
Tamil Nadu,The Nilgiris,14.5,21.0,High
Tamil Nadu,Theni,15.0,20.8,High
Tamil Nadu,Thiruvallur,17.14,122.55,High
Tamil Nadu,Thiruvarur,17.675,71.0,High
Tamil Nadu,Tiruchirappalli,17.23,94.0,High
Tamil Nadu,Tirunelveli,16.78,35.85,High
Tamil Nadu,Tirupathur,16.13,21.33,High
Tamil Nadu,Tiruppur,14.5,14.5,High
