State,District,Median,Max,Yield_Class
Uttar Pradesh,Amethi,1.54,3.0,Medium
Uttar Pradesh,Amroha,1.75,2.0,Medium
Uttar Pradesh,Auraiya,3.0,3.43,Medium
Uttar Pradesh,Ayodhya,1.0,2.0,Low
Uttar Pradesh,Azamgarh,2.0,4.0,Medium
Uttar Pradesh,Baghpat,2.21,3.0,Medium
Uttar Pradesh,Bahraich,1.82,4.46,Medium
Uttar Pradesh,Ballia,2.5,4.5,Medium
Uttar Pradesh,Balrampur,2.0,2.0,Medium
Uttar Pradesh,Barabanki,2.4,4.33,Medium
Uttar Pradesh,Bareilly,1.825,4.46,Medium
Uttar Pradesh,Bijnor,3.0,3.0,Medium
Uttar Pradesh,Budaun,1.815,4.46,Medium
Uttar Pradesh,Bulandshahr,1.465,3.2,Medium
Uttar Pradesh,Chandauli,3.25,4.0,Medium
Uttar Pradesh,Deoria,2.0,4.5,Medium
Uttar Pradesh,Etah,1.78,4.5,Medium
Uttar Pradesh,Etawah,3.0,4.0,Medium
Uttar Pradesh,Farrukhabad,2.0,3.5,Medium
Uttar Pradesh,Fatehpur,1.815,4.43,Medium
Uttar Pradesh,Firozabad,2.0,3.33,Medium
Uttar Pradesh,Ghaziabad,2.0,3.0,Medium
Uttar Pradesh,Ghazipur,3.0,4.5,Medium
Uttar Pradesh,Gonda,2.75,3.5,Medium
Uttar Pradesh,Gorakhpur,2.75,3.0,Medium
Uttar Pradesh,Hamirpur,3.0,3.0,Medium
Uttar Pradesh,Hapur,1.73,2.86,Medium
Uttar Pradesh,Hardoi,2.75,4.0,Medium
Uttar Pradesh,Hathras,2.67,3.0,Medium
Uttar Pradesh,Jalaun,2.165,3.0,Medium
Uttar Pradesh,Jaunpur,1.875,2.0,Medium
Uttar Pradesh,Jhansi,2.81,3.0,Medium
Uttar Pradesh,Kannauj,2.75,4.5,Medium
Uttar Pradesh,Kanpur Dehat,3.11,4.5,Medium
Uttar Pradesh,Kanpur Nagar,2.86,4.5,Medium
Uttar Pradesh,Kasganj,1.79,3.15,Medium
Uttar Pradesh,Kaushambi,2.0,4.5,Medium
Uttar Pradesh,Kheri,1.815,4.47,Medium
Uttar Pradesh,Kushi Nagar,1.815,4.46,Medium
Uttar Pradesh,Lalitpur,2.71,3.33,Medium
Uttar Pradesh,Lucknow,3.0,3.0,Medium
Uttar Pradesh,Maharajganj,2.0,4.48,Medium
Uttar Pradesh,Mahoba,3.0,3.0,Medium
Uttar Pradesh,Mainpuri,1.5,3.0,Medium
Uttar Pradesh,Mau,2.665,3.33,Medium
Uttar Pradesh,Meerut,2.0,3.5,Medium
Uttar Pradesh,Mirzapur,2.0,3.36,Medium
Uttar Pradesh,Moradabad,1.83,4.5,Medium
Uttar Pradesh,Muzaffarnagar,1.93,4.5,Medium
Uttar Pradesh,Pilibhit,1.87,4.45,Medium
Uttar Pradesh,Pratapgarh,1.75,2.0,Medium
Uttar Pradesh,Prayagraj,2.0,4.0,Medium
Uttar Pradesh,Rae Bareli,1.83,4.5,Medium
Uttar Pradesh,Rampur,1.81,4.45,Medium
Uttar Pradesh,Saharanpur,1.84,4.4,Medium
Uttar Pradesh,Sambhal,1.0,2.89,Low
Uttar Pradesh,Sant Kabeer Nagar,1.9,4.43,Medium
Uttar Pradesh,Shahjahanpur,1.8,3.5,Medium
Uttar Pradesh,Shamli,2.88,3.0,Medium
Uttar Pradesh,Shravasti,2.315,4.5,Medium
Uttar Pradesh,Siddharth Nagar,2.0,2.0,Medium
Uttar Pradesh,Sitapur,1.82,4.46,Medium
Uttar Pradesh,Sonbhadra,2.0,4.5,Medium
Uttar Pradesh,Sultanpur,3.5,3.5,Medium
Uttar Pradesh,Unnao,1.89,4.5,Medium
Uttar Pradesh,Varanasi,1.8,3.5,Medium
Uttarakhand,Almora,2.4,8.2,Medium
Uttarakhand,Bageshwar,2.1,8.51,Medium
Uttarakhand,Chamoli,2.04,7.67,Medium
Uttarakhand,Champawat,2.0,9.03,Medium
Uttarakhand,Dehradun,2.08,9.12,Medium
Uttarakhand,Haridwar,2.0,9.0,Medium
Uttarakhand,Nainital,2.15,11.06,Medium
Uttarakhand,Pauri Garhwal,2.0,7.0,Medium
Uttarakhand,Pithoragarh,2.52,9.26,Medium
Uttarakhand,Rudra Prayag,2.0,2.25,Medium
Uttarakhand,Tehri Garhwal,2.06,2.41,Medium
Uttarakhand,Udam Singh Nagar,2.13,9.16,Medium
Uttarakhand,Uttar Kashi,2.0,2.0,Medium
West Bengal,24 Paraganas North,3.07,3.28,Medium
West Bengal,24 Paraganas South,2.01,3.16,Medium
West Bengal,Bankura,1.76,2.06,Medium
West Bengal,Birbhum,1.35,1.56,Low
West Bengal,Coochbehar,1.5,1.73,Medium
West Bengal,Darjeeling,1.06,1.58,Low
West Bengal,Dinajpur Dakshin,3.16,3.37,Medium
West Bengal,Dinajpur Uttar,1.87,1.97,Medium
West Bengal,Hooghly,1.8,2.04,Medium
West Bengal,Howrah,2.51,2.99,Medium
West Bengal,Jalpaiguri,1.8,2.13,Medium
West Bengal,Maldah,0.73,1.82,Low
West Bengal,Medinipur East,2.2,2.47,Medium
West Bengal,Medinipur West,1.21,1.34,Low
West Bengal,Murshidabad,3.38,4.85,Medium
West Bengal,Nadia,1.61,2.6,Medium
West Bengal,Purba Bardhaman,2.01,2.31,Medium
West Bengal,Purulia,0.61,1.31,Low
